iso2,year,v2x_corr,bci_bci,cc_rev,continent
GY,2015,0.578,58.801605,0.62706468,Americas
GY,2016,0.456,58.617271,0.56491048,Americas
GY,2017,0.484,58.589848,0.60162236,Americas
IS,1990,0.018,17.624851,,Europe
IS,1991,0.018,17.343889,,Europe
IS,1992,0.018,17.081259,,Europe
IS,1993,0.018,16.81212,,Europe
IS,1994,0.018,16.52924,,Europe
IS,1995,0.018,16.258797,,Europe
IS,1996,0.018,15.980387,0.153378,Europe
IS,1997,0.018,15.709183,,Europe
IS,1998,0.018,15.434379,0.106358,Europe
IS,1999,0.018,15.171292,,Europe
IS,2000,0.018,14.915397,0.0465468,Europe
IS,2001,0.018,14.655581,,Europe
IS,2002,0.018,14.408661,0.0497012,Europe
IS,2003,0.018,14.141337,0.042322,Europe
IS,2004,0.018,13.884851,0.0618066,Europe
IS,2005,0.018,13.662735,0.0376628,Europe
IS,2006,0.018,13.473486,0.0633692,Europe
IS,2007,0.018,13.639711,0.0583528,Europe
IS,2008,0.018,13.828629,0.0312614,Europe
IS,2009,0.018,14.311521,0.091696,Europe
IS,2010,0.018,14.07963,0.1114752,Europe
IS,2011,0.018,14.922191,0.1120828,Europe
IS,2012,0.018,15.603117,0.1227522,Europe
IS,2013,0.021,16.704506,0.1175452,Europe
IS,2014,0.021,17.23107,0.1344322,Europe
IS,2015,0.021,16.705004,0.112178,Europe
IS,2016,0.021,16.272741,0.1101012,Europe
IS,2017,0.022,16.080469,0.1323758,Europe
IL,1990,0.152,32.462334,,Asia
IL,1991,0.152,32.335762,,Asia
IL,1992,0.152,32.190582,,Asia
IL,1993,0.152,32.04351,,Asia
IL,1994,0.152,31.892548,,Asia
IL,1995,0.152,31.740458,,Asia
IL,1996,0.152,31.598482,0.2291984,Asia
IL,1997,0.152,31.466511,,Asia
IL,1998,0.152,31.32934,0.2624052,Asia
IL,1999,0.152,31.221594,,Asia
IL,2000,0.167,31.108301,0.2893328,Asia
IL,2001,0.167,30.99563,,Asia
IL,2002,0.167,30.873447,0.2533648,Asia
IL,2003,0.167,30.762665,0.2752784,Asia
IL,2004,0.167,30.6453,0.31417508,Asia
IL,2005,0.167,30.53684,0.3338577,Asia
IL,2006,0.167,30.457153,0.2984178,Asia
IL,2007,0.167,30.388029,0.32993364,Asia
IL,2008,0.129,29.803663,0.32097816,Asia
IL,2009,0.13,26.776518,0.33803078,Asia
IL,2010,0.134,24.151966,0.34897098,Asia
IL,2011,0.134,25.448746,0.3390315,Asia
IL,2012,0.134,26.826694,0.31805106,Asia
IL,2013,0.131,28.805864,0.31736662,Asia
IL,2014,0.131,30.885616,0.32685804,Asia
IL,2015,0.131,31.518787,0.31139868,Asia
IL,2016,0.132,30.215778,0.2626382,Asia
IL,2017,0.133,29.137476,0.3346577,Asia
KW,1990,0.404,43.224522,,Asia
KW,1991,0.403,43.187351,,Asia
KW,1992,0.53,43.142139,,Asia
KW,1993,0.53,43.092663,,Asia
KW,1994,0.53,43.028484,,Asia
KW,1995,0.53,42.950592,,Asia
KW,1996,0.53,42.90699,0.40426356,Asia
KW,1997,0.53,42.858658,,Asia
KW,1998,0.53,42.817368,0.38184958,Asia
KW,1999,0.53,42.760704,,Asia
KW,2000,0.53,42.722137,0.38187988,Asia
KW,2001,0.53,42.687332,,Asia
KW,2002,0.53,42.643085,0.297181,Asia
KW,2003,0.53,42.600132,0.34017482,Asia
KW,2004,0.548,42.558884,0.34270626,Asia
KW,2005,0.548,42.523979,0.39850562,Asia
KW,2006,0.548,42.501423,0.41339348,Asia
KW,2007,0.548,43.415997,0.42588282,Asia
KW,2008,0.548,45.02837,0.41596288,Asia
KW,2009,0.548,44.54998,0.43812778,Asia
KW,2010,0.548,44.25576,0.43955424,Asia
KW,2011,0.548,44.837631,0.48274944,Asia
KW,2012,0.548,45.875725,0.53809162,Asia
KW,2013,0.548,45.677624,0.53766846,Asia
KW,2014,0.548,46.157543,0.54806458,Asia
KW,2015,0.548,45.655144,0.54501934,Asia
KW,2016,0.548,45.022526,0.55364148,Asia
KW,2017,0.498,44.85553,0.56630074,Asia
LT,1996,0.211,49.769592,0.41579946,Europe
LT,1997,0.211,49.777657,,Europe
LT,1998,0.211,49.802151,0.43601962,Europe
LT,1999,0.211,49.821846,,Europe
LT,2000,0.211,49.817474,0.42851342,Europe
LT,2001,0.206,49.819988,,Europe
LT,2002,0.206,49.813038,0.45957334,Europe
LT,2003,0.218,49.824966,0.42421672,Europe
LT,2004,0.205,49.825356,0.41428252,Europe
LT,2005,0.167,49.834976,0.43438954,Europe
LT,2006,0.167,49.88533,0.467661,Europe
LT,2007,0.16,50.032593,0.47397014,Europe
LT,2008,0.16,50.251183,0.47206754,Europe
LT,2009,0.159,49.865929,0.45368936,Europe
LT,2010,0.159,48.501171,0.42465362,Europe
LT,2011,0.159,48.153515,0.43457878,Europe
LT,2012,0.159,47.371002,0.42120122,Europe
LT,2013,0.162,46.159733,0.41479342,Europe
LT,2014,0.162,45.077785,0.3882284,Europe
LT,2015,0.162,43.23703,0.37646906,Europe
LT,2016,0.147,41.8367,0.35723278,Europe
LT,2017,0.139,41.441776,0.38925404,Europe
LU,1990,0.074,21.364319,,Europe
LU,1991,0.074,21.10623,,Europe
LU,1992,0.074,20.860058,,Europe
LU,1993,0.074,20.604082,,Europe
LU,1994,0.074,20.363312,,Europe
LU,1995,0.074,20.116062,,Europe
LU,1996,0.074,19.850225,0.109725,Europe
LU,1997,0.074,19.601795,,Europe
LU,1998,0.074,19.365654,0.111933,Europe
LU,1999,0.074,19.129248,,Europe
LU,2000,0.071,18.884651,0.090312,Europe
LU,2001,0.071,18.624477,,Europe
LU,2002,0.071,18.396238,0.087335,Europe
LU,2003,0.071,18.169863,0.1614318,Europe
LU,2004,0.071,17.923786,0.1311002,Europe
LU,2005,0.071,17.713968,0.1686842,Europe
LU,2006,0.071,17.499493,0.1234672,Europe
LU,2007,0.071,17.513458,0.1057068,Europe
LU,2008,0.071,16.076729,0.1056056,Europe
LU,2009,0.071,14.530226,0.1053334,Europe
LU,2010,0.071,13.811256,0.0907078,Europe
LU,2011,0.071,13.49914,0.0680312,Europe
LU,2012,0.071,13.607905,0.0754576,Europe
LU,2013,0.071,13.858736,0.0753288,Europe
LU,2014,0.071,13.22853,0.0853636,Europe
LU,2015,0.071,12.683727,0.0806626,Europe
LU,2016,0.071,12.601045,0.0806292,Europe
LU,2017,0.071,12.788148,0.1029006,Europe
MK,1996,0.543,51.228493,0.62276924,Europe
MK,1997,0.599,51.24984,,Europe
MK,1998,0.599,51.270134,0.60290114,Europe
MK,1999,0.596,51.285358,,Europe
MK,2000,0.593,51.263069,0.61973054,Europe
MK,2001,0.598,51.25069,,Europe
MK,2002,0.601,51.238247,0.66006732,Europe
MK,2003,0.563,51.207504,0.62717304,Europe
MK,2004,0.569,51.153721,0.60008578,Europe
MK,2005,0.569,51.099075,0.58976984,Europe
MK,2006,0.574,50.987461,0.57344986,Europe
MK,2007,0.617,50.150188,0.57181242,Europe
MK,2008,0.649,48.812508,0.53833162,Europe
MK,2009,0.648,48.427242,0.52636446,Europe
MK,2010,0.651,47.135685,0.51618216,Europe
MK,2011,0.677,45.906044,0.51818534,Europe
MK,2012,0.729,44.462109,0.50818322,Europe
MK,2013,0.768,42.276592,0.50908134,Europe
MK,2014,0.768,40.563572,0.50440856,Europe
MK,2015,0.768,39.82106,0.55121612,Europe
MK,2016,0.763,40.025543,0.55705586,Europe
MK,2017,0.589,40.163067,0.56144506,Europe
MY,1990,0.571,36.624676,,Asia
MY,1991,0.59,36.517445,,Asia
MY,1992,0.59,36.394112,,Asia
MY,1993,0.59,36.284016,,Asia
MY,1994,0.59,36.18552,,Asia
MY,1995,0.599,36.084164,,Asia
MY,1996,0.599,35.977516,0.4233871,Asia
MY,1997,0.599,35.866947,,Asia
MY,1998,0.599,35.756481,0.41005882,Asia
MY,1999,0.599,35.646042,,Asia
MY,2000,0.607,35.525795,0.43259626,Asia
MY,2001,0.607,35.395866,,Asia
MY,2002,0.63,35.274448,0.44500018,Asia
MY,2003,0.634,35.139385,0.4312062,Asia
MY,2004,0.634,34.996124,0.4324473,Asia
MY,2005,0.625,34.811661,0.46098676,Asia
MY,2006,0.625,34.607891,0.45318912,Asia
MY,2007,0.625,35.473183,0.46158984,Asia
MY,2008,0.625,37.970764,0.5094618,Asia
MY,2009,0.627,40.653313,0.51129544,Asia
MY,2010,0.632,40.501671,0.48214654,Asia
MY,2011,0.628,38.900608,0.4941025,Asia
MY,2012,0.609,38.691097,0.45247316,Asia
MY,2013,0.586,37.669167,0.42996478,Asia
MY,2014,0.586,35.58168,0.41776824,Asia
MY,2015,0.586,35.019432,0.45298548,Asia
MY,2016,0.586,35.190945,0.4807898,Asia
MY,2017,0.547,34.918739,0.49485126,Asia
MT,1990,0.188,35.238697,,Europe
MT,1991,0.188,35.115139,,Europe
MT,1992,0.188,34.975941,,Europe
MT,1993,0.188,34.855167,,Europe
MT,1994,0.188,34.734978,,Europe
MT,1995,0.188,34.60791,,Europe
MT,1996,0.188,34.468906,0.404201,Europe
MT,1997,0.188,34.337063,,Europe
MT,1998,0.188,34.209026,0.38892898,Europe
MT,1999,0.188,34.092876,,Europe
MT,2000,0.188,33.950836,0.3085061,Europe
MT,2001,0.188,33.836723,,Europe
MT,2002,0.188,33.709358,0.33937004,Europe
MT,2003,0.188,33.587639,0.30908734,Europe
MT,2004,0.188,33.466026,0.33036636,Europe
MT,2005,0.188,33.341721,0.33518892,Europe
MT,2006,0.188,33.22414,0.2979286,Europe
MT,2007,0.213,33.325642,0.2953146,Europe
MT,2008,0.213,34.628124,0.30040792,Europe
MT,2009,0.187,36.080769,0.34540836,Europe
MT,2010,0.187,36.629204,0.34199654,Europe
MT,2011,0.191,37.904659,0.34679142,Europe
MT,2012,0.191,39.086025,0.31135632,Europe
MT,2013,0.226,39.779797,0.3033,Europe
MT,2014,0.226,40.954731,0.32965112,Europe
MT,2015,0.226,39.502247,0.3199251,Europe
MT,2016,0.257,38.152119,0.35575102,Europe
MT,2017,0.257,37.566521,0.35206948,Europe
MU,1996,0.531,40.147575,0.49306758,Africa
MU,1997,0.516,40.087978,,Africa
MU,1998,0.516,40.003914,0.43178608,Africa
MU,1999,0.516,39.902256,,Africa
MU,2000,0.516,39.812759,0.42324516,Africa
MU,2001,0.516,39.738499,,Africa
MU,2002,0.516,39.677418,0.40827644,Africa
MU,2003,0.516,39.603378,0.43983752,Africa
MU,2004,0.516,39.514851,0.44909444,Africa
MU,2005,0.516,39.422771,0.43695596,Africa
MU,2006,0.516,39.324039,0.43030892,Africa
MU,2007,0.516,39.049328,0.4123447,Africa
MU,2008,0.516,38.684052,0.39693794,Africa
MU,2009,0.516,38.570839,0.39215862,Africa
MU,2010,0.504,38.270767,0.38809554,Africa
MU,2011,0.504,38.63475,0.39262776,Africa
MU,2012,0.504,38.579784,0.43929166,Africa
MU,2013,0.476,38.784664,0.44147432,Africa
MU,2014,0.474,38.231434,0.42972524,Africa
MU,2015,0.508,38.841194,0.4411941,Africa
MU,2016,0.508,39.090309,0.45932618,Africa
MU,2017,0.474,38.940838,0.45976704,Africa
ME,2006,0.629,42.694035,0.58037888,Europe
ME,2007,0.627,42.643551,0.5660496,Europe
ME,2008,0.627,42.400898,0.54290274,Europe
ME,2009,0.627,41.901886,0.53920826,Europe
ME,2010,0.627,41.224716,0.54587158,Europe
ME,2011,0.608,40.615566,0.53964566,Europe
ME,2012,0.608,41.411949,0.52230108,Europe
ME,2013,0.614,42.814072,0.55024874,Europe
ME,2014,0.614,44.659485,0.51183872,Europe
ME,2015,0.614,44.936668,0.52636216,Europe
ME,2016,0.614,44.69466,0.51984418,Europe
ME,2017,0.657,45.229984,0.51754288,Europe
NZ,1990,0.01,14.121799,,Oceania
NZ,1991,0.01,13.801108,,Oceania
NZ,1992,0.01,13.492566,,Oceania
NZ,1993,0.01,13.176517,,Oceania
NZ,1994,0.01,12.862109,,Oceania
NZ,1995,0.01,12.561926,,Oceania
NZ,1996,0.01,12.258181,0.0779508,Oceania
NZ,1997,0.01,11.950731,,Oceania
NZ,1998,0.01,11.666474,0.0586234,Oceania
NZ,1999,0.01,11.37809,,Oceania
NZ,2000,0.01,11.086834,0.049645,Oceania
NZ,2001,0.01,10.791992,,Oceania
NZ,2002,0.01,10.507116,0.0358368,Oceania
NZ,2003,0.01,10.21456,0.030685,Oceania
NZ,2004,0.01,9.9353981,0.0246324,Oceania
NZ,2005,0.01,9.6575623,0.0597104,Oceania
NZ,2006,0.01,9.3771019,0.0333754,Oceania
NZ,2007,0.01,8.9239616,0.0342866,Oceania
NZ,2008,0.01,8.423173,0.0372324,Oceania
NZ,2009,0.01,7.7535329,0.0217616,Oceania
NZ,2010,0.01,7.021121,0.0324196,Oceania
NZ,2011,0.01,6.450336,0.0404974,Oceania
NZ,2012,0.01,6.7192268,0.03673,Oceania
NZ,2013,0.011,6.9682069,0.0316486,Oceania
NZ,2014,0.011,6.8817201,0.0493422,Oceania
NZ,2015,0.011,7.2416391,0.0448738,Oceania
NZ,2016,0.011,7.4856892,0.0432116,Oceania
NZ,2017,0.018,7.6278348,0.051777,Oceania
NO,1990,0.01,17.574701,,Europe
NO,1991,0.01,17.298141,,Europe
NO,1992,0.01,17.015841,,Europe
NO,1993,0.01,16.736765,,Europe
NO,1994,0.01,16.461433,,Europe
NO,1995,0.01,16.176666,,Europe
NO,1996,0.01,15.907614,0.072209,Europe
NO,1997,0.01,15.640811,,Europe
NO,1998,0.01,15.354342,0.0558088,Europe
NO,1999,0.01,15.080093,,Europe
NO,2000,0.01,14.814602,0.0616844,Europe
NO,2001,0.01,14.561925,,Europe
NO,2002,0.01,14.306104,0.0659486,Europe
NO,2003,0.01,14.058344,0.0864546,Europe
NO,2004,0.01,13.808865,0.1129458,Europe
NO,2005,0.01,13.581869,0.0979908,Europe
NO,2006,0.01,13.411894,0.0732624,Europe
NO,2007,0.01,13.842703,0.1014838,Europe
NO,2008,0.01,14.538929,0.1187146,Europe
NO,2009,0.011,14.03876,0.101043,Europe
NO,2010,0.011,13.339955,0.0829578,Europe
NO,2011,0.011,13.766042,0.0701348,Europe
NO,2012,0.011,14.215625,0.0487182,Europe
NO,2013,0.011,14.089164,0.041105,Europe
NO,2014,0.011,14.094459,0.0546868,Europe
NO,2015,0.011,13.645308,0.0514392,Europe
NO,2016,0.01,13.652634,0.0606834,Europe
NO,2017,0.014,13.840649,0.0526446,Europe
OM,1990,0.312,29.253017,,Asia
OM,1991,0.271,29.070749,,Asia
OM,1992,0.268,28.891582,,Asia
OM,1993,0.268,28.697348,,Asia
OM,1994,0.266,28.511639,,Asia
OM,1995,0.257,28.316517,,Asia
OM,1996,0.238,28.132717,0.41707156,Asia
OM,1997,0.235,27.927155,,Asia
OM,1998,0.236,27.731039,0.34878736,Asia
OM,1999,0.236,27.523924,,Asia
OM,2000,0.239,27.309479,0.34049502,Asia
OM,2001,0.209,27.11718,,Asia
OM,2002,0.209,26.928574,0.31307452,Asia
OM,2003,0.217,26.720896,0.3819705,Asia
OM,2004,0.222,26.509056,0.36532192,Asia
OM,2005,0.226,26.301413,0.42106888,Asia
OM,2006,0.229,26.082129,0.4295667,Asia
OM,2007,0.228,25.854334,0.42983894,Asia
OM,2008,0.228,25.256489,0.39692386,Asia
OM,2009,0.227,24.218618,0.43353268,Asia
OM,2010,0.227,22.841644,0.43525858,Asia
OM,2011,0.206,22.836706,0.4720892,Asia
OM,2012,0.21,24.203123,0.46354374,Asia
OM,2013,0.209,25.789524,0.4681008,Asia
OM,2014,0.209,29.272516,0.43799046,Asia
OM,2015,0.207,31.471453,0.44621716,Asia
OM,2016,0.208,31.361485,0.43210324,Asia
OM,2017,0.208,31.348227,0.45047644,Asia
PY,1990,0.927,68.313675,,Americas
PY,1991,0.927,68.500252,,Americas
PY,1992,0.911,68.691139,,Americas
PY,1993,0.891,68.869438,,Americas
PY,1994,0.891,69.056023,,Americas
PY,1995,0.891,69.234901,,Americas
PY,1996,0.891,69.425156,0.733203,Americas
PY,1997,0.891,69.615685,,Americas
PY,1998,0.891,69.79924,0.767024,Americas
PY,1999,0.893,69.98317,,Americas
PY,2000,0.871,70.167999,0.7759548,Americas
PY,2001,0.871,70.342125,,Americas
PY,2002,0.871,70.51516,0.7671732,Americas
PY,2003,0.827,70.689514,0.7788476,Americas
PY,2004,0.81,70.848991,0.774673,Americas
PY,2005,0.81,71.033745,0.7642482,Americas
PY,2006,0.81,71.218407,0.7281462,Americas
PY,2007,0.81,71.375824,0.736699,Americas
PY,2008,0.761,71.406319,0.69543932,Americas
PY,2009,0.761,70.561218,0.66072718,Americas
PY,2010,0.761,69.055244,0.64580682,Americas
PY,2011,0.761,67.669365,0.64315218,Americas
PY,2012,0.803,67.240463,0.67150466,Americas
PY,2013,0.818,67.712097,0.7075848,Americas
PY,2014,0.816,68.238533,0.69393262,Americas
PY,2015,0.826,67.454254,0.68940298,Americas
PY,2016,0.815,66.355896,0.64193558,Americas
PY,2017,0.808,66.604408,0.64504044,Americas
RO,1990,0.567,53.081623,,Europe
RO,1991,0.776,53.105278,,Europe
RO,1992,0.776,53.137306,,Europe
RO,1993,0.776,53.185863,,Europe
RO,1994,0.776,53.230125,,Europe
RO,1995,0.776,53.274902,,Europe
RO,1996,0.776,53.331383,0.58920854,Europe
RO,1997,0.776,53.378822,,Europe
RO,1998,0.776,53.417351,0.6230382,Europe
RO,1999,0.776,53.448994,,Europe
RO,2000,0.824,53.462776,0.59825606,Europe
RO,2001,0.83,53.477913,,Europe
RO,2002,0.83,53.495533,0.5888261,Europe
RO,2003,0.83,53.506538,0.57498124,Europe
RO,2004,0.799,53.523247,0.55917414,Europe
RO,2005,0.781,53.52668,0.54833092,Europe
RO,2006,0.752,53.602299,0.5327785,Europe
RO,2007,0.732,53.463715,0.53654126,Europe
RO,2008,0.725,53.022339,0.52856734,Europe
RO,2009,0.706,52.571934,0.55251,Europe
RO,2010,0.655,51.930096,0.5453053,Europe
RO,2011,0.655,52.766598,0.54265104,Europe
RO,2012,0.649,53.771965,0.5526795,Europe
RO,2013,0.541,52.961769,0.53759528,Europe
RO,2014,0.518,52.591843,0.52252324,Europe
RO,2015,0.5,52.478054,0.50352928,Europe
RO,2016,0.433,52.002895,0.50374298,Europe
RO,2017,0.582,51.439983,0.50629552,Europe
ST,1996,0.258,45.539745,0.41966656,Africa
ST,1997,0.258,45.5228,,Africa
ST,1998,0.258,45.467663,0.49765538,Africa
ST,1999,0.258,45.430927,,Africa
ST,2000,0.315,45.396328,0.46084184,Africa
ST,2001,0.315,45.370003,,Africa
ST,2002,0.315,45.343548,0.5138994,Africa
ST,2003,0.315,45.323132,0.55125396,Africa
ST,2004,0.296,45.288925,0.57282588,Africa
ST,2005,0.296,45.263397,0.60738242,Africa
ST,2006,0.296,45.200161,0.55702698,Africa
ST,2007,0.296,45.100063,0.56082018,Africa
ST,2008,0.296,44.996651,0.5603593,Africa
ST,2009,0.296,44.898525,0.53936256,Africa
ST,2010,0.286,44.80809,0.55059726,Africa
ST,2011,0.286,44.696114,0.53584758,Africa
ST,2012,0.286,44.552696,0.53564256,Africa
ST,2013,0.286,44.384647,0.53510042,Africa
ST,2014,0.273,44.200378,0.50038176,Africa
ST,2015,0.273,44.007057,0.5090327,Africa
ST,2016,0.273,43.545254,0.5132345,Africa
ST,2017,0.266,43.527523,0.46575264,Africa
SA,1990,0.422,35.666264,,Asia
SA,1991,0.424,35.531849,,Asia
SA,1992,0.424,35.408173,,Asia
SA,1993,0.424,35.279961,,Asia
SA,1994,0.424,35.156494,,Asia
SA,1995,0.424,35.044239,,Asia
SA,1996,0.456,34.905991,0.53266066,Asia
SA,1997,0.456,34.78326,,Asia
SA,1998,0.456,34.651646,0.55019594,Asia
SA,1999,0.456,34.508736,,Asia
SA,2000,0.456,34.360497,0.53793298,Asia
SA,2001,0.47,34.207623,,Asia
SA,2002,0.473,34.05965,0.46025192,Asia
SA,2003,0.473,33.902096,0.53044634,Asia
SA,2004,0.473,33.754623,0.55739454,Asia
SA,2005,0.473,33.59771,0.51949682,Asia
SA,2006,0.473,33.415504,0.53807234,Asia
SA,2007,0.473,33.23584,0.53303216,Asia
SA,2008,0.473,32.606121,0.50168084,Asia
SA,2009,0.473,31.075153,0.50331824,Asia
SA,2010,0.476,28.068245,0.49189052,Asia
SA,2011,0.472,26.327497,0.56100606,Asia
SA,2012,0.474,27.595661,0.50772214,Asia
SA,2013,0.466,28.293352,0.50409186,Asia
SA,2014,0.465,28.169556,0.48253498,Asia
SA,2015,0.468,27.270872,0.48957296,Asia
SA,2016,0.468,26.880331,0.45381912,Asia
SA,2017,0.472,27.138605,0.42723536,Asia
RS,2006,0.701,54.16861,0.55855126,Europe
RS,2007,0.701,54.207691,0.57062118,Europe
RS,2008,0.7,54.211849,0.5624202,Europe
RS,2009,0.7,54.308105,0.562487,Europe
RS,2010,0.698,54.68771,0.55894184,Europe
RS,2011,0.698,54.962509,0.55467218,Europe
RS,2012,0.701,54.653019,0.56594066,Europe
RS,2013,0.692,54.71117,0.56018652,Europe
RS,2014,0.681,53.9519,0.54539912,Europe
RS,2015,0.681,53.584003,0.55341004,Europe
RS,2016,0.735,52.606014,0.56449574,Europe
RS,2017,0.696,52.242283,0.57502258,Europe
SC,1996,0.496,43.084709,0.3908097,Africa
SC,1997,0.496,43.026722,,Africa
SC,1998,0.496,42.982372,0.43498518,Africa
SC,1999,0.496,42.936317,,Africa
SC,2000,0.496,42.881626,0.4091965,Africa
SC,2001,0.496,42.824741,,Africa
SC,2002,0.462,42.77055,0.43186274,Africa
SC,2003,0.398,42.721115,0.41863086,Africa
SC,2004,0.288,42.677303,0.44528766,Africa
SC,2005,0.219,42.632805,0.45391438,Africa
SC,2006,0.219,42.574837,0.47595428,Africa
SC,2007,0.219,42.531162,0.46212424,Africa
SC,2008,0.219,42.478931,0.42261574,Africa
SC,2009,0.218,42.442726,0.4144104,Africa
SC,2010,0.218,42.388924,0.4102325,Africa
SC,2011,0.217,42.347118,0.4154368,Africa
SC,2012,0.217,42.304108,0.41641584,Africa
SC,2013,0.213,42.313789,0.41160552,Africa
SC,2014,0.211,44.309513,0.4123981,Africa
SC,2015,0.214,45.651234,0.32327818,Africa
SC,2016,0.212,47.206757,0.34476914,Africa
SC,2017,0.216,49.084053,0.36378518,Africa
SG,1990,0.01,15.462399,,Asia
SG,1991,0.01,15.153956,,Asia
SG,1992,0.01,14.852511,,Asia
SG,1993,0.01,14.543181,,Asia
SG,1994,0.01,14.231793,,Asia
SG,1995,0.01,13.913362,,Asia
SG,1996,0.01,13.612209,0.0785132,Asia
SG,1997,0.01,13.310916,,Asia
SG,1998,0.01,13.002563,0.0772038,Asia
SG,1999,0.01,12.704873,,Asia
SG,2000,0.01,12.414507,0.0582902,Asia
SG,2001,0.01,12.126679,,Asia
SG,2002,0.01,11.834403,0.035804,Asia
SG,2003,0.01,11.543393,0.0542144,Asia
SG,2004,0.01,11.265622,0.034884,Asia
SG,2005,0.01,11.015045,0.066766,Asia
SG,2006,0.01,10.763838,0.062967,Asia
SG,2007,0.01,10.345938,0.0516266,Asia
SG,2008,0.01,10.074698,0.0504712,Asia
SG,2009,0.01,9.8597803,0.0565822,Asia
SG,2010,0.01,10.273489,0.0640954,Asia
SG,2011,0.01,9.9696722,0.0780592,Asia
SG,2012,0.01,10.782094,0.0751886,Asia
SG,2013,0.01,11.584424,0.0843868,Asia
SG,2014,0.01,11.845645,0.085727,Asia
SG,2015,0.01,11.548316,0.081457,Asia
SG,2016,0.01,11.143868,0.0823796,Asia
SG,2017,0.01,11.137804,0.0732836,Asia
SK,1993,0.469,53.404133,,Europe
SK,1994,0.478,53.461212,,Europe
SK,1995,0.478,53.514778,,Europe
SK,1996,0.478,53.578949,0.45638914,Europe
SK,1997,0.478,53.646503,,Europe
SK,1998,0.476,53.697086,0.48223094,Europe
SK,1999,0.424,53.745537,,Europe
SK,2000,0.419,53.796062,0.4548371,Europe
SK,2001,0.419,53.8582,,Europe
SK,2002,0.419,53.917976,0.50132964,Europe
SK,2003,0.419,53.934818,0.4378138,Europe
SK,2004,0.373,53.985195,0.42117052,Europe
SK,2005,0.373,54.038105,0.40161058,Europe
SK,2006,0.379,54.173683,0.41552366,Europe
SK,2007,0.372,54.718906,0.4300674,Europe
SK,2008,0.372,55.813118,0.42757622,Europe
SK,2009,0.372,57.088196,0.44592902,Europe
SK,2010,0.351,58.087376,0.4410799,Europe
SK,2011,0.351,58.771027,0.4449824,Europe
SK,2012,0.363,59.454315,0.4806642,Europe
SK,2013,0.335,59.983219,0.4833708,Europe
SK,2014,0.335,60.544838,0.46745256,Europe
SK,2015,0.335,59.106464,0.46442768,Europe
SK,2016,0.33,57.726089,0.45416882,Europe
SK,2017,0.265,57.442677,0.45524608,Europe
SI,1996,0.29,38.086098,0.2771624,Europe
SI,1997,0.29,37.999409,,Europe
SI,1998,0.29,37.908894,0.2574486,Europe
SI,1999,0.29,37.819733,,Europe
SI,2000,0.269,37.722076,0.32304028,Europe
SI,2001,0.269,37.619652,,Europe
SI,2002,0.269,37.519753,0.33863788,Europe
SI,2003,0.267,37.412235,0.3144389,Europe
SI,2004,0.362,37.30901,0.2932964,Europe
SI,2005,0.359,37.210384,0.31801242,Europe
SI,2006,0.358,37.186649,0.2931608,Europe
SI,2007,0.372,37.368935,0.2981492,Europe
SI,2008,0.345,38.018925,0.30361628,Europe
SI,2009,0.335,38.453327,0.2882868,Europe
SI,2010,0.349,39.067497,0.31542642,Europe
SI,2011,0.351,41.178684,0.3102387,Europe
SI,2012,0.36,41.799049,0.33205062,Europe
SI,2013,0.288,42.690788,0.35413568,Europe
SI,2014,0.27,43.056332,0.3546447,Europe
SI,2015,0.272,41.514736,0.34540036,Europe
SI,2016,0.239,40.213879,0.33540236,Europe
SI,2017,0.243,40.11031,0.33724014,Europe
SB,1996,0.435,48.069683,0.43184358,Oceania
SB,1997,0.435,48.070229,,Oceania
SB,1998,0.435,48.056122,0.49400504,Oceania
SB,1999,0.474,48.056267,,Oceania
SB,2000,0.37,48.060696,0.5727561,Oceania
SB,2001,0.499,48.04718,,Oceania
SB,2002,0.499,48.042343,0.64100032,Oceania
SB,2003,0.499,48.050674,0.62643328,Oceania
SB,2004,0.501,48.047901,0.57311464,Oceania
SB,2005,0.503,48.040031,0.49157756,Oceania
SB,2006,0.606,48.050426,0.54379146,Oceania
SB,2007,0.606,48.049553,0.57799376,Oceania
SB,2008,0.601,48.034267,0.57415616,Oceania
SB,2009,0.607,48.002228,0.55853346,Oceania
SB,2010,0.613,47.965683,0.56949418,Oceania
SB,2011,0.613,48.278175,0.5686652,Oceania
SB,2012,0.617,48.530064,0.57162054,Oceania
SB,2013,0.625,48.735077,0.58005416,Oceania
SB,2014,0.615,48.668774,0.55559338,Oceania
SB,2015,0.627,48.55864,0.56816768,Oceania
SB,2016,0.627,48.43314,0.56887658,Oceania
SB,2017,0.64,48.360394,0.47769384,Oceania
VU,1996,0.475,49.924885,0.45673812,Oceania
VU,1997,0.475,49.930424,,Oceania
VU,1998,0.475,49.952076,0.47965992,Oceania
VU,1999,0.475,49.957317,,Oceania
VU,2000,0.475,49.992294,0.55639808,Oceania
VU,2001,0.475,50.001823,,Oceania
VU,2002,0.475,50.019592,0.55877498,Oceania
VU,2003,0.475,50.027729,0.54439288,Oceania
VU,2004,0.475,50.033211,0.56487108,Oceania
VU,2005,0.475,50.040916,0.4528342,Oceania
VU,2006,0.475,50.051903,0.46659208,Oceania
VU,2007,0.475,50.074993,0.45456952,Oceania
VU,2008,0.475,50.103531,0.4425366,Oceania
VU,2009,0.475,50.169167,0.43909136,Oceania
VU,2010,0.475,50.269192,0.44155412,Oceania
