t_survey_name,t_survey_edition,t_country_l1u,t_country_year,survey,hhinc_mean,persinc_mean,hhinc_prop_mis,persinc_prop_mis,hhinc_kurt,hhinc_skew,hhinc_scale_length,persinc_kurt,persinc_skew,persinc_scale_length,pcor_hhinc_persinc,scor_hhinc_persinc,scor_persinc_edu,scor_persinc_yrsedu,scor_hhinc_edu,scor_hhinc_yrsedu,scor_edu_yrsedu,n
CDCEE,2,SI,1999,CDCEE2SI1,,43.3520047169811,1,0.152847152847153,,,,0.0762991422250399,-0.346688286641163,9,,,0.332534068110412,0.3529992803995,,,0.824999255275207,1001
CDCEE,2,SK,2001,CDCEE2SK1,,34.3452849165763,1,0.0658276863504356,,,,-0.443725674675587,0.177834736812045,10,,,0.397451082898898,0.401623551969241,,,0.816861038501961,1033
CDCEE,2,UA,1998,CDCEE2UA1,,22.1356360572873,1,0.0108333333333333,,,,0.0764666277628936,0.667102039860613,9,,,0.249986266487538,0.248214139089481,,,0.552531006896403,1200
CNEP,3,ES,2004,CNEP3ES1,,37.2779533976712,1,0.351655855240697,,,,-0.254324805607994,0.230411540867376,6,,,0.421873969790459,,,,,2929
CNEP,3,HU,2006,CNEP3HU1,57.7893871505288,47.1664177663933,0.577928363988383,0.30784123910939,14.7641240770048,2.80288636672394,126,25.5471398717628,3.79304707984732,161,0.723149623666482,0.637410211129288,0.399021003450359,,0.465375622816455,,,1033
CNEP,3,MX,2006,CNEP3MX1,,39.9817890134074,1,0.114697120158888,,,,-0.76977817023085,0.545353796588381,10,,,0.51187098155775,,,,,2014
CNEP,3,PT,2005,CNEP3PT1,41.3917798149613,,0.219564441270975,1,-0.432029809259709,0.349490633181396,5,,,,,,,,0.522707069506003,,,2801
CNEP,3,UY,2005,CNEP3UY1,31.4904458598726,,0.155005382131324,1,0.100740741944545,0.603987582211356,6,,,,,,,,0.472866190784663,,,929
EB,19,BE,1983,EB19BE1,48.4848484848485,,0.109826589595376,1,-0.445623274435151,0.350043849954596,9,,,,,,,,,0.369469483490648,,1038
EB,19,DE-W,1983,EB19DE-W1,56.7441705213965,,0.194470924690181,1,-1.12539474239798,-0.127799907495409,12,,,,,,,,,0.145240282227687,,1049
EB,19,DK,1983,EB19DK1,53.2160036793004,,0.219084712755599,1,-1.16979505988593,0.0950794250996425,8,,,,,,,,,0.355453020164795,,1027
EB,19,FR,1983,EB19FR1,53.5811197033675,,0.152324431256182,1,-1.08848459177493,-0.137801310078947,10,,,,,,,,,0.42616236839691,,1011
EB,19,GB-GBN,1983,EB19GB-GBN1,60.24808249943,,0.248296007789679,1,-0.900620743838552,-0.422748379144627,10,,,,,,,,,0.41476468457305,,1027
EB,19,GB-NIR,1983,EB19GB-NIR1,60.1339285714286,,0.304347826086957,1,-1.05160540498686,-0.217928619962358,11,,,,,,,,,0.455560998571559,,322
EB,19,GR,1983,EB19GR1,48.0645161290323,,0.101,1,0.184829028433238,0.2191199447496,11,,,,,,,,,0.45092376042933,,1000
EB,19,IE,1983,EB19IE1,65.4220779220779,,0.375886524822695,1,-0.988305865463748,-0.375225754452579,11,,,,,,,,,0.411089533727817,,987
EB,19,IT,1983,EB19IT1,56.1011235955056,,0.136760426770126,1,-0.44581464360801,-0.167483899280684,11,,,,,,,,,0.394812010690093,,1031
