idno,cntry,pspwght,polintr,nwspol,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,eduyrs,eisced,isco08,domicil,agea,gndr,hincfel,hinctnta,hhmmb,female,city,age,age_10,hhsize5
6563,PL,1.16965734958649,1,2,2,2,1,2,1,1,1,1,1,11,2,7411,3,45,1,2,5,6,0,0,45,4.5,5
6564,PL,1.07609808444977,1,1,1,1,1,1,1,1,1,1,1,13,4,,4,20,1,1,,4,0,0,20,2,4
6575,PL,0.928443491458893,1,2,1,1,1,1,1,1,1,1,1,8,2,8332,3,52,1,2,8,2,0,0,52,5.2,2
6588,PL,1.12888658046722,2,1,2,1,1,1,1,2,1,1,1,18,7,2153,1,43,1,2,10,6,0,1,43,4.3,5
6594,PL,0.833656191825867,1,2,2,1,1,1,1,2,1,1,2,18,7,2411,3,43,2,2,7,3,1,0,43,4.3,3
6596,PL,0.90851366519928,1,2,2,1,1,1,1,1,1,1,1,14,4,5311,3,24,2,2,6,3,1,0,24,2.4,3
6597,PL,1.35216534137726,1,2,,1,1,1,1,1,1,1,1,16,5,5329,3,26,2,3,9,4,1,0,26,2.6,4
6598,PL,0.943377435207367,1,2,2,1,1,1,1,1,1,1,1,12,4,3341,3,64,2,2,5,1,1,0,64,6.4,1
6599,PL,1.16778683662415,1,2,2,1,1,1,1,1,2,2,1,11,2,9412,1,60,2,2,4,3,1,1,60,6,3
6609,PL,0.896814167499542,1,2,2,1,1,1,1,2,1,1,1,11,4,1221,1,65,2,2,2,1,1,1,65,6.5,1
6612,PL,1.1291424036026,1,2,2,1,1,1,2,2,2,1,2,13,4,3312,3,26,2,3,10,4,1,0,26,2.6,4
6616,PL,1.098841547966,1,2,2,1,1,1,1,1,1,1,1,17,7,2411,3,27,2,2,,5,1,0,27,2.7,5
6617,PL,0.875169694423676,1,2,2,1,1,1,1,1,1,1,1,11,3,3313,1,75,2,1,2,1,1,1,75,7.5,1
6620,PL,1.2260856628418,1,2,2,1,1,1,1,1,1,1,1,14,4,4311,4,23,2,2,,4,1,0,23,2.3,4
6621,PL,1.02242410182953,1,2,1,1,1,1,1,1,1,1,1,10,2,5141,1,68,2,1,2,1,1,1,68,6.8,1
6623,PL,0.953562259674072,1,1,2,1,1,1,2,1,1,1,1,12,2,3514,4,19,1,2,6,4,0,0,19,1.9,4
6624,PL,1.07609808444977,1,1,,1,1,1,1,1,1,1,1,10,2,,4,17,1,3,,3,0,0,17,1.7,3
6639,PL,0.953562259674072,1,1,2,1,1,1,1,1,1,1,1,10,2,9211,4,30,1,1,3,6,0,0,30,3,5
6649,PL,0.762804388999939,1,2,1,1,1,1,1,1,1,1,1,7,2,6130,4,76,2,1,5,5,1,0,76,7.6,5
6655,PL,0.853165149688721,1,1,2,1,1,1,1,1,1,1,1,11,4,3341,1,70,2,2,3,1,1,1,70,7,1
6657,PL,0.762804388999939,1,1,2,1,1,1,1,1,1,1,1,7,2,6130,4,73,2,2,,9,1,0,73,7.3,5
6659,PL,0.647167325019836,1,2,2,2,1,1,1,1,1,1,1,17,7,2341,3,28,2,2,5,1,1,0,28,2.8,1
6662,PL,1.08698749542236,1,1,2,1,1,1,1,1,1,1,1,10,2,9112,1,64,2,2,5,3,1,1,64,6.4,3
6671,PL,1.13816332817078,2,2,2,1,1,1,1,1,1,1,1,10,2,6130,4,74,2,1,4,3,1,0,74,7.4,3
6672,PL,0.928000926971436,1,2,2,1,1,1,1,1,1,1,1,11,2,8160,4,62,2,2,7,3,1,0,62,6.2,3
6679,PL,0.901189148426056,1,2,2,1,1,1,1,1,1,1,1,12,4,7213,3,28,1,2,3,3,0,0,28,2.8,3
6681,PL,1.09397518634796,1,2,2,1,1,1,1,1,1,1,1,13,3,5222,3,36,2,1,,4,1,0,36,3.6,4
6685,PL,0.721512138843536,2,2,2,1,1,1,1,1,1,1,1,13,2,3122,3,68,1,1,4,2,0,0,68,6.8,2
6687,PL,0.973792195320129,1,2,2,1,1,1,1,1,1,1,1,11,2,8219,4,49,2,1,5,2,1,0,49,4.9,2
6690,PL,1.13816332817078,1,1,1,1,1,1,1,1,1,1,1,8,2,5223,4,59,2,1,1,3,1,0,59,5.9,3
6692,PL,1.03298473358154,1,1,2,1,1,1,1,1,1,1,1,9,2,9312,3,48,1,1,1,2,0,0,48,4.8,2
6693,PL,1.14585983753204,1,1,1,1,1,1,1,1,1,1,1,11,2,1321,4,40,1,2,,4,0,0,40,4,4
6696,PL,0.880142569541931,1,2,2,1,1,1,1,1,1,1,1,10,2,7112,3,63,1,0,1,2,0,0,63,6.3,2
6713,PL,0.887403547763825,1,1,2,1,1,1,1,1,1,1,1,11,2,6130,4,48,2,2,,4,1,0,48,4.8,4
6714,PL,1.08698749542236,1,1,1,1,1,1,1,1,1,1,1,15,7,2411,1,65,2,2,4,2,1,1,65,6.5,2
6716,PL,1.20153141021729,1,2,1,1,1,1,1,1,1,1,1,12,4,3352,1,61,2,2,6,1,1,1,61,6.1,1
6717,PL,1.10709619522095,1,2,2,1,1,1,1,1,1,1,1,13,4,1312,3,31,1,3,,5,0,0,31,3.1,5
6723,PL,1.07648515701294,1,2,1,1,1,1,1,1,1,1,1,11,2,6130,4,34,2,2,,3,1,0,34,3.4,3
6729,PL,1.01944816112518,1,2,2,1,1,1,1,1,1,1,1,14,4,8332,3,61,1,2,6,2,0,0,61,6.1,2
6730,PL,1.2540191411972,1,1,2,1,1,1,1,1,1,1,1,14,3,8182,3,51,1,2,8,3,0,0,51,5.1,3
6733,PL,0.784097135066986,1,1,2,1,1,1,1,1,1,1,1,12,4,5223,4,33,2,1,2,3,1,0,33,3.3,3
6737,PL,1.07609808444977,1,2,1,1,1,1,1,1,1,1,1,14,3,8331,4,23,1,2,9,4,0,0,23,2.3,4
6740,PL,0.852916300296783,1,2,1,1,1,1,1,1,1,1,1,11,2,4224,3,63,1,1,2,2,0,0,63,6.3,2
6745,PL,0.928000926971436,1,2,2,1,1,2,1,1,1,1,1,7,2,8156,4,70,2,2,2,1,1,0,70,7,1
6750,PL,1.21536803245544,2,1,2,1,1,2,2,2,2,2,2,17,7,1223,1,38,1,2,10,4,0,1,38,3.8,4
6751,PL,0.837059855461121,1,2,2,1,2,1,1,1,1,2,1,16,5,1420,3,60,2,1,1,1,1,0,60,6,1
6752,PL,0.766631364822388,1,2,2,1,1,1,1,1,1,1,1,11,2,5322,4,46,2,1,3,3,1,0,46,4.6,3
6755,PL,1.00978922843933,1,2,1,1,1,1,2,2,2,1,2,9,2,3432,3,27,2,3,7,3,1,0,27,2.7,3
6759,PL,0.970959961414337,1,1,2,2,1,1,1,1,1,1,1,12,4,5223,5,31,1,2,8,3,0,0,31,3.1,3
6766,PL,0.97442102432251,1,2,2,1,1,1,1,2,1,1,1,13,3,3122,3,61,1,2,6,2,0,0,61,6.1,2
6767,PL,0.904767096042633,1,2,1,1,1,1,1,1,1,1,1,16,7,2330,1,42,2,2,7,4,1,1,42,4.2,4
6770,PL,0.921539664268494,1,1,2,1,1,1,1,1,1,1,1,12,2,,4,27,2,1,5,5,1,0,27,2.7,5
6776,PL,0.850413382053375,1,2,2,1,1,1,1,1,1,1,1,13,3,7534,2,57,2,2,2,3,1,1,57,5.7,3
6777,PL,0.93265688419342,1,2,1,1,1,1,1,2,1,2,1,17,4,1323,4,51,2,2,10,4,1,0,51,5.1,4
6782,PL,1.14600789546967,1,2,1,1,1,1,1,1,1,1,1,11,2,7214,4,54,1,1,2,4,0,0,54,5.4,4
6785,PL,0.812203228473663,1,1,2,1,1,1,1,1,1,1,1,13,2,5223,1,19,1,3,,3,0,1,19,1.9,3
6786,PL,1.14387321472168,1,2,2,2,1,1,1,2,2,1,1,15,6,1342,4,42,2,2,6,5,1,0,42,4.2,5
6788,PL,1.01563990116119,1,1,2,2,2,2,1,2,1,1,1,18,7,2142,1,55,1,2,6,1,0,1,55,5.5,1
6790,PL,0.921208500862122,1,1,,1,1,1,1,1,1,1,1,8,1,,4,15,1,2,,5,0,0,15,1.5,5
6791,PL,0.862429678440094,1,2,2,1,1,1,1,1,1,1,1,7,2,6130,4,73,1,1,,1,0,0,73,7.3,1
6796,PL,1.22564494609833,1,1,2,1,1,1,1,1,1,1,1,12,3,8344,4,28,1,2,8,5,0,0,28,2.8,5
6805,PL,0.860115885734558,1,1,2,1,1,1,1,1,1,1,1,16,7,2269,3,32,1,3,,2,0,0,32,3.2,2
6811,PL,0.862429678440094,1,2,2,2,1,2,2,1,1,1,1,11,2,6130,4,55,1,3,3,2,0,0,55,5.5,2
6815,PL,0.901012480258942,1,2,2,1,1,1,1,1,1,1,1,12,4,4419,4,47,2,2,6,3,1,0,47,4.7,3
6821,PL,1.07137656211853,1,1,,1,1,1,1,1,1,1,1,12,2,7126,1,18,1,3,7,3,0,1,18,1.8,3
6830,PL,0.734301149845123,1,2,2,1,1,1,1,1,1,1,1,7,2,9311,3,76,1,1,4,2,0,0,76,7.6,2
6833,PL,1.13357949256897,1,1,,1,1,1,1,1,1,1,1,8,1,,4,16,2,2,,4,1,0,16,1.6,4
6834,PL,0.948779106140137,1,2,2,1,1,1,1,1,1,1,1,15,6,6130,4,31,2,2,,4,1,0,31,3.1,4
6843,PL,0.87956041097641,2,2,2,1,1,1,1,1,1,1,1,17,6,3322,1,43,2,1,2,4,1,1,43,4.3,4
6846,PL,0.852916300296783,1,2,2,2,1,1,1,1,1,2,1,13,2,2652,1,60,1,2,9,4,0,1,60,6,4
6854,PL,0.917412877082825,1,1,1,1,2,2,1,1,1,1,1,14,5,5321,1,47,2,2,8,3,1,1,47,4.7,3
6857,PL,0.860826373100281,1,2,2,1,1,1,1,1,1,1,1,7,2,6130,3,80,2,1,1,1,1,0,80,8,1
6859,PL,1.00163066387177,1,2,2,2,1,1,1,2,1,1,1,17,7,2266,3,42,2,2,9,3,1,0,42,4.2,3
6862,PL,1.07738256454468,1,2,1,1,1,1,1,1,1,1,1,13,3,5419,3,34,2,2,7,3,1,0,34,3.4,3
6866,PL,0.820188760757446,1,1,2,1,1,1,1,1,1,1,1,8,2,9112,4,45,2,2,1,3,1,0,45,4.5,3
6871,PL,0.901012480258942,1,2,2,1,1,1,1,1,1,1,1,11,2,7421,4,53,2,2,5,3,1,0,53,5.3,3
6879,PL,0.977795958518982,1,1,2,1,1,1,1,1,1,1,1,11,2,3123,3,40,1,2,,3,0,0,40,4,3
6888,PL,0.928108751773834,1,2,1,1,1,1,1,1,1,1,1,17,7,5142,4,32,2,3,8,3,1,0,32,3.2,3
6894,PL,0.905332446098328,2,2,2,2,1,2,1,1,1,,1,14,5,6121,4,57,1,2,,2,0,0,57,5.7,2
6897,PL,1.00371515750885,1,1,1,1,1,1,1,2,1,2,2,20,7,2131,1,34,1,3,7,4,0,1,34,3.4,4
6901,PL,0.978639543056488,1,2,2,1,1,1,1,1,1,1,1,10,2,7522,4,65,1,2,10,3,0,0,65,6.5,3
6905,PL,1.14585983753204,1,1,2,1,1,1,1,1,1,1,1,11,2,7132,4,46,1,2,8,3,0,0,46,4.6,3
6921,PL,0.825017333030701,1,1,1,1,1,1,1,1,1,1,1,7,2,9329,4,80,1,2,1,2,0,0,80,8,2
6922,PL,0.838573157787323,1,1,1,1,1,1,1,1,1,1,1,12,4,1420,4,31,1,3,8,4,0,0,31,3.1,4
6937,PL,0.907294452190399,1,2,2,1,1,1,1,1,1,1,1,16,6,210,4,23,1,2,,4,0,0,23,2.3,4
6940,PL,1.08238554000854,2,2,2,1,,,2,2,2,2,2,16,4,3118,3,23,1,3,5,5,0,0,23,2.3,5
6943,PL,0.71273535490036,1,2,2,1,1,1,1,2,1,1,1,7,2,6130,4,74,1,2,7,5,0,0,74,7.4,5
6950,PL,0.825017333030701,1,2,2,1,1,1,1,1,1,1,1,12,4,5414,4,70,1,3,5,1,0,0,70,7,1
6953,PL,0.93265688419342,2,2,2,2,2,2,1,2,1,2,1,17,7,2264,4,40,2,2,3,5,1,0,40,4,5
6956,PL,0.855168879032135,1,2,2,1,1,1,1,1,1,1,1,11,2,7115,3,39,1,2,7,3,0,0,39,3.9,3
6960,PL,0.852916300296783,1,2,2,1,1,1,2,1,1,1,1,11,2,8322,1,58,1,3,10,2,0,1,58,5.8,2
6965,PL,0.852916300296783,1,2,1,1,1,1,1,1,1,1,1,8,2,9611,1,55,1,0,1,2,0,1,55,5.5,2
6967,PL,0.783815503120422,1,1,,1,1,1,1,1,1,1,1,10,2,,4,17,1,2,6,5,0,0,17,1.7,5
6968,PL,0.942450642585754,1,1,2,1,1,1,1,1,1,1,1,19,7,1420,3,40,1,3,10,4,0,0,40,4,4
6971,PL,1.12151896953583,1,2,2,1,1,1,1,1,1,1,1,12,4,,3,19,2,2,,3,1,0,19,1.9,3
6972,PL,1.2260856628418,1,1,1,1,1,1,1,1,1,1,1,13,4,5120,4,23,2,2,7,3,1,0,23,2.3,3
6976,PL,1.098841547966,1,1,2,1,1,1,1,1,1,1,2,13,4,,3,20,2,3,8,4,1,0,20,2,4
6977,PL,1.04976630210876,1,2,2,1,1,1,1,1,1,1,1,13,4,3112,1,74,1,2,9,2,0,1,74,7.4,2
6978,PL,1.11178970336914,1,2,1,1,1,1,1,1,1,1,1,17,7,3334,1,32,2,2,5,3,1,1,32,3.2,3
6982,PL,0.833656191825867,1,2,2,1,1,1,1,1,1,1,1,19,7,1321,1,52,2,2,2,2,1,1,52,5.2,2
7003,PL,1.19455635547638,1,2,2,1,1,1,1,1,1,1,1,7,2,9112,3,64,2,2,2,2,1,0,64,6.4,2
7006,PL,0.882908999919891,1,1,2,1,1,1,1,1,1,1,1,11,2,8332,4,75,1,2,3,2,0,0,75,7.5,2
7014,PL,0.902905225753784,1,1,1,1,1,1,1,1,1,1,1,7,1,6130,4,78,2,2,5,2,1,0,78,7.8,2
7018,PL,1.0871160030365,1,2,1,1,1,1,1,1,2,1,1,11,2,7115,3,38,1,2,,2,0,0,38,3.8,2
7020,PL,1.03041076660156,1,1,2,1,1,1,1,1,1,1,1,8,2,6121,4,86,1,2,3,2,0,0,86,8.6,2
7025,PL,0.782116889953613,1,2,2,2,1,2,1,1,1,1,1,14,4,1321,3,60,1,2,4,2,0,0,60,6,2
7027,PL,1.15437722206116,1,1,1,1,1,1,1,1,1,1,1,17,7,2500,1,28,1,2,,2,0,1,28,2.8,2
7031,PL,1.19279050827026,1,2,2,1,1,1,1,1,1,1,1,8,2,9112,4,59,2,2,4,2,1,0,59,5.9,2
7032,PL,0.696308970451355,1,2,2,1,1,1,1,1,1,1,1,14,4,3115,3,33,1,2,4,3,0,0,33,3.3,3
7036,PL,0.948438346385956,1,2,1,1,1,1,1,1,1,1,1,12,2,,4,28,1,0,,2,0,0,28,2.8,2
7039,PL,0.97070848941803,1,1,1,1,1,1,1,1,1,1,1,8,2,,3,52,2,1,,4,1,0,52,5.2,4
7045,PL,0.98075932264328,1,2,2,1,1,1,1,2,1,1,1,14,5,5244,3,39,2,2,,3,1,0,39,3.9,3
7048,PL,1.13605058193207,1,1,,1,1,1,1,1,1,1,1,8,1,,3,15,1,3,5,4,0,0,15,1.5,4
7063,PL,1.02242410182953,1,2,2,1,1,1,1,1,1,1,1,10,2,9621,1,76,2,1,2,1,1,1,76,7.6,1
7066,PL,0.790431141853333,1,2,2,1,1,1,1,1,1,1,1,10,2,5246,1,56,2,2,,2,1,1,56,5.6,2
7072,PL,1.12266540527344,1,2,2,1,1,1,1,1,1,1,1,10,2,7223,1,69,1,1,3,2,0,1,69,6.9,2
7073,PL,1.11449813842773,1,2,2,1,1,1,1,1,1,1,1,7,1,1324,4,61,1,2,9,6,0,0,61,6.1,5
7074,PL,1.00669991970062,1,2,2,1,1,1,2,1,1,1,1,11,2,7224,3,63,1,1,2,2,0,0,63,6.3,2
7083,PL,0.950997889041901,1,2,1,1,1,1,1,1,1,1,1,8,2,9613,1,58,1,2,5,3,0,1,58,5.8,3
7087,PL,1.01223468780518,1,1,2,1,1,1,1,2,1,1,1,15,5,3313,1,60,2,2,1,1,1,1,60,6,1
7088,PL,0.766631364822388,1,2,2,1,1,1,1,1,1,1,1,11,2,5141,4,35,2,2,3,5,1,0,35,3.5,5
7089,PL,1.24533045291901,1,1,1,1,1,1,1,1,1,1,1,11,2,9312,5,37,1,2,2,1,0,0,37,3.7,1
7091,PL,1.17974770069122,1,2,2,1,1,1,1,1,1,1,1,7,2,9329,1,82,2,2,2,1,1,1,82,8.2,1
7093,PL,0.980928897857666,1,1,2,1,1,1,1,1,1,1,1,11,2,7112,4,38,1,2,6,4,0,0,38,3.8,4
7098,PL,1.22929894924164,2,1,2,2,2,2,2,2,1,1,1,17,7,2413,1,36,1,3,7,1,0,1,36,3.6,1
7100,PL,0.973138093948364,1,2,2,1,1,1,1,1,1,1,1,14,5,3255,3,58,2,2,,2,1,0,58,5.8,2
7115,PL,1.03642404079437,1,2,2,1,1,1,1,1,1,1,1,11,4,1412,3,82,2,2,4,4,1,0,82,8.2,4
7116,PL,0.948438346385956,1,2,1,1,1,1,1,1,1,1,1,11,2,6130,4,33,1,0,,2,0,0,33,3.3,2
7127,PL,1.0391206741333,1,1,1,1,1,1,1,1,1,1,1,7,1,,4,83,2,0,1,5,1,0,83,8.3,5
7132,PL,0.905332446098328,1,2,1,1,1,1,1,1,1,1,1,11,2,7222,4,58,1,2,,6,0,0,58,5.8,5
7135,PL,0.843640327453613,1,1,2,1,1,1,1,1,1,1,1,11,2,7212,4,59,1,2,8,8,0,0,59,5.9,5
7144,PL,1.1518542766571,1,2,1,1,1,1,1,1,1,1,1,15,6,3353,3,45,2,2,8,4,1,0,45,4.5,4
7154,PL,0.931213974952698,1,2,2,1,1,1,1,1,1,1,2,15,4,3132,3,60,1,1,2,2,0,0,60,6,2
7156,PL,1.02282214164734,2,2,2,1,1,1,1,1,1,1,1,14,5,3339,1,64,1,1,2,2,0,1,64,6.4,2
7157,PL,1.38840019702911,1,2,2,1,1,1,1,1,1,1,1,9,2,7233,3,74,1,2,3,2,0,0,74,7.4,2
7159,PL,1.16951298713684,1,,2,1,1,1,1,1,1,1,1,12,2,7412,4,31,1,1,2,3,0,0,31,3.1,3
7160,PL,1.14585983753204,1,2,1,1,1,1,1,1,1,1,1,8,2,9112,4,45,1,2,4,2,0,0,45,4.5,2
7163,PL,0.798269987106323,1,2,2,1,1,1,1,1,1,1,1,10,2,8121,3,66,1,2,5,2,0,0,66,6.6,2
7165,PL,0.783815503120422,2,2,,1,1,1,1,1,1,1,1,9,2,,4,16,1,1,5,5,0,0,16,1.6,5
7167,PL,0.9795001745224,1,1,,,,,,,,,,,,,,,,,,,,,,,
7169,PL,0.93265688419342,1,2,1,1,1,1,1,1,1,1,1,13,4,6113,4,50,2,3,,3,1,0,50,5,3
7178,PL,1.04725253582001,1,1,2,1,1,1,1,1,1,1,1,12,4,6130,4,70,2,1,1,1,1,0,70,7,1
7182,PL,0.89651483297348,1,2,1,1,1,1,1,1,1,1,1,9,2,9412,4,85,2,2,1,1,1,0,85,8.5,1
7189,PL,1.13317167758942,1,1,2,1,1,1,1,2,1,1,1,12,4,6112,4,22,1,2,,1,0,0,22,2.2,1
7196,PL,0.968930959701538,2,2,2,1,1,1,1,1,1,1,1,7,2,6130,4,77,2,2,,4,1,0,77,7.7,4
7204,PL,0.907620489597321,1,2,1,1,1,1,1,1,1,1,1,13,4,1321,4,32,2,2,,2,1,0,32,3.2,2
7208,PL,1.01538014411926,1,2,2,1,1,1,1,1,1,1,1,11,2,9313,4,37,1,1,1,2,0,0,37,3.7,2
7212,PL,1.06345665454865,1,1,1,1,1,1,1,1,1,1,1,8,2,6130,4,62,1,1,1,6,0,0,62,6.2,5
7214,PL,1.04788851737976,1,1,2,1,1,1,1,1,1,1,1,10,2,7421,1,47,2,2,3,2,1,1,47,4.7,2
7215,PL,0.837669312953949,1,1,2,1,1,1,1,1,1,1,1,11,2,7233,4,65,1,2,2,2,0,0,65,6.5,2
7221,PL,0.927775263786316,1,1,,1,1,1,1,1,1,1,1,7,1,,4,15,1,1,3,4,0,0,15,1.5,4
7225,PL,0.706721007823944,1,1,2,1,1,1,1,1,1,1,1,17,7,1211,4,44,2,2,,4,1,0,44,4.4,4
7228,PL,1.1834888458252,1,1,2,1,1,1,1,1,1,1,1,17,7,2411,1,44,2,2,10,4,1,1,44,4.4,4
7229,PL,1.13816332817078,1,2,2,1,1,1,1,1,1,1,1,7,2,6130,5,68,2,2,4,3,1,0,68,6.8,3
7232,PL,0.944090723991394,1,1,1,1,1,2,1,2,1,1,1,12,4,3333,3,66,2,2,10,6,1,0,66,6.6,5
7234,PL,0.882122576236725,1,2,2,1,1,1,1,1,1,1,1,16,7,1321,3,82,1,3,5,1,0,0,82,8.2,1
7236,PL,0.629593312740326,1,1,2,1,1,1,1,1,1,1,1,14,4,1420,3,59,2,2,8,2,1,0,59,5.9,2
7238,PL,1.0613477230072,1,1,,1,1,1,1,1,2,1,1,9,2,,1,16,2,3,,4,1,1,16,1.6,4
7254,PL,0.738549113273621,1,2,2,2,1,2,1,1,1,1,1,20,7,1120,1,63,1,3,10,2,0,1,63,6.3,2
7257,PL,1.19290459156036,2,2,2,1,1,1,1,1,1,1,1,14,5,3313,2,70,2,2,3,1,1,1,70,7,1
7259,PL,0.953904986381531,1,2,2,1,1,1,1,1,1,1,1,16,6,5131,4,24,2,2,2,1,1,0,24,2.4,1
7265,PL,1.03302872180939,1,2,2,1,1,1,1,1,1,1,1,11,2,5211,3,55,1,2,2,1,0,0,55,5.5,1
7275,PL,1.13357949256897,1,2,1,1,1,1,1,1,1,1,1,12,4,1321,4,31,2,2,6,4,1,0,31,3.1,4
7276,PL,0.93265688419342,1,2,1,1,1,1,1,1,1,1,1,11,2,5120,4,39,2,1,,4,1,0,39,3.9,4
7279,PL,0.998783946037292,1,1,2,2,1,1,1,2,1,2,1,13,4,3113,1,49,1,2,7,3,0,1,49,4.9,3
7292,PL,0.783815503120422,1,2,2,1,1,1,1,1,1,1,1,8,2,9215,4,31,1,2,,5,0,0,31,3.1,5
7300,PL,1.10545516014099,1,1,2,1,1,1,1,1,1,1,1,10,2,4212,3,69,2,2,9,2,1,0,69,6.9,2
7307,PL,0.837059855461121,1,2,,1,1,1,1,1,1,1,1,7,2,6111,3,80,2,2,1,1,1,0,80,8,1
7316,PL,1.06345665454865,1,2,2,1,1,1,1,1,1,1,2,12,4,2341,4,69,1,2,4,2,0,0,69,6.9,2
7318,PL,1.00992381572723,1,2,2,1,1,1,1,1,1,1,1,9,2,6130,4,51,1,2,,3,0,0,51,5.1,3
7320,PL,0.81966370344162,1,1,2,1,1,1,1,1,1,1,1,17,6,8332,3,34,1,2,,3,0,0,34,3.4,3
7326,PL,0.953562259674072,1,1,2,1,1,1,1,1,1,1,1,12,2,7121,4,32,1,2,9,12,0,0,32,3.2,5
7333,PL,0.71273535490036,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,59,1,1,,3,0,0,59,5.9,3
7338,PL,1.09047174453735,1,2,2,1,1,1,1,1,1,1,1,19,7,2142,3,37,1,3,,4,0,0,37,3.7,4
7341,PL,0.902335047721863,1,2,2,1,1,1,1,1,1,1,1,12,4,5230,1,60,2,2,,1,1,1,60,6,1
7342,PL,1.14600789546967,1,1,2,1,1,1,1,2,1,1,1,13,3,7233,4,36,1,2,6,4,0,0,36,3.6,4
7345,PL,1.25710153579712,1,2,2,1,1,2,2,2,1,1,1,16,6,2342,3,25,2,2,8,3,1,0,25,2.5,3
7347,PL,0.837669312953949,1,2,2,1,1,1,1,1,1,1,1,8,2,9312,4,65,1,1,,6,0,0,65,6.5,5
7354,PL,0.944932341575623,1,2,2,1,1,1,1,1,1,1,1,7,2,9329,4,77,2,3,2,1,1,0,77,7.7,1
7367,PL,1.04125499725342,1,2,2,1,1,1,1,1,1,1,1,7,2,9412,2,65,2,2,5,2,1,1,65,6.5,2
7369,PL,0.843640327453613,1,2,1,1,1,1,1,1,1,1,1,10,2,7222,4,66,1,2,3,5,0,0,66,6.6,5
7371,PL,1.00465393066406,1,1,2,1,1,1,1,1,1,1,1,12,4,3323,3,60,2,1,5,2,1,0,60,6,2
7372,PL,0.928759276866913,2,2,2,1,1,1,2,2,1,1,2,12,2,5222,3,19,1,2,9,6,0,0,19,1.9,5
7377,PL,0.794396817684174,1,1,1,1,1,1,1,2,1,1,1,18,6,2221,1,35,2,2,,2,1,1,35,3.5,2
7379,PL,0.931372225284576,1,2,2,1,1,1,1,1,1,1,1,14,3,5329,1,43,2,2,,3,1,1,43,4.3,3
7380,PL,0.937976479530334,1,2,2,1,1,1,1,1,1,1,1,17,7,2512,1,29,1,3,10,3,0,1,29,2.9,3
7381,PL,0.998834788799286,1,1,1,1,1,1,1,1,1,1,1,11,2,7522,3,55,1,0,,4,0,0,55,5.5,4
7382,PL,1.06345665454865,2,2,2,1,1,1,1,1,1,1,1,13,4,1120,4,62,1,1,,5,0,0,62,6.2,5
7402,PL,0.921516120433807,1,1,2,1,1,1,1,1,1,1,1,20,7,2240,2,34,1,2,,3,0,1,34,3.4,3
7403,PL,0.907193958759308,1,1,2,1,1,1,1,1,1,1,1,12,2,7412,3,55,2,2,8,3,1,0,55,5.5,3
7404,PL,1.30510139465332,1,1,1,1,1,1,1,1,1,1,1,11,2,6130,4,43,1,2,3,2,0,0,43,4.3,2
7418,PL,0.783815503120422,1,1,2,1,1,1,1,1,1,1,1,12,3,8343,4,27,1,2,,4,0,0,27,2.7,4
7424,PL,1.07360327243805,1,2,2,1,1,1,1,1,1,1,1,16,7,2113,1,78,2,2,4,1,1,1,78,7.8,1
7431,PL,1.00310325622559,1,1,2,1,1,1,1,1,1,1,1,17,7,2269,3,29,2,2,,5,1,0,29,2.9,5
7432,PL,0.970914781093597,1,2,1,1,1,1,1,1,1,1,1,9,2,5414,4,63,1,1,1,1,0,0,63,6.3,1
7433,PL,1.50228822231293,1,2,2,1,1,1,1,1,1,1,1,11,2,1323,3,53,1,2,6,4,0,0,53,5.3,4
7441,PL,1.00711941719055,1,2,2,1,1,2,1,1,1,1,1,17,7,2310,1,70,1,3,10,2,0,1,70,7,2
7442,PL,1.03878128528595,1,1,2,1,1,1,1,2,1,1,2,15,5,5142,3,39,2,2,,3,1,0,39,3.9,3
7445,PL,1.03642404079437,1,2,2,1,1,1,1,1,1,1,1,10,2,5222,3,64,2,1,1,3,1,0,64,6.4,3
7448,PL,0.837059855461121,1,1,2,1,1,1,1,1,1,1,1,16,6,1221,3,61,2,2,3,1,1,0,61,6.1,1
7450,PL,0.902335047721863,1,2,2,1,1,1,1,1,1,1,1,11,2,7531,1,66,2,2,,2,1,1,66,6.6,2
7455,PL,0.970959961414337,1,2,1,1,1,1,1,1,1,1,1,12,2,7132,4,32,1,2,3,1,0,0,32,3.2,1
7458,PL,1.01954674720764,1,2,1,1,1,1,1,1,1,1,1,8,2,9412,3,41,1,1,5,3,0,0,41,4.1,3
7459,PL,1.14387321472168,1,2,2,1,1,1,1,1,1,1,1,19,7,2341,4,38,2,3,8,3,1,0,38,3.8,3
7463,PL,0.939536571502686,1,2,2,1,1,1,1,1,1,1,1,10,2,7112,3,64,1,1,1,1,0,0,64,6.4,1
7465,PL,1.04738783836365,1,1,2,1,1,1,1,1,1,1,1,11,2,4131,4,63,2,2,3,2,1,0,63,6.3,2
7467,PL,0.829494297504425,1,2,2,1,1,1,1,1,1,1,1,12,4,4120,2,56,2,2,7,3,1,1,56,5.6,3
7473,PL,1.00898206233978,1,2,1,2,1,1,1,1,1,1,1,14,6,5311,1,44,2,2,1,3,1,1,44,4.4,3
7481,PL,0.820188760757446,1,2,2,1,1,1,1,1,1,1,1,8,2,6130,4,51,2,1,1,2,1,0,51,5.1,2
