essround,cntry,trstprl,pspwght,party,vote_gov,vote_po_pis_sld
1,PL,5,1.03108989703371,3,0,-1
1,PL,5,1.13518547127321,1,1,3
1,PL,5,1.19012509845663,1,1,3
1,PL,5,1.3675424441943,4,0,-1
1,PL,5,0.715567884778203,1,1,3
1,PL,5,0.972057886220368,6,1,-1
1,PL,3,0.791777428400215,1,1,3
1,PL,7,1.13283297760889,1,1,3
1,PL,5,0.91534465053358,2,0,-1
1,PL,2,0.830401274901628,4,0,-1
1,PL,5,0.921090831975146,2,0,-1
1,PL,1,1.07350342919604,2,0,-1
1,PL,6,1.26190462554187,6,1,-1
1,PL,5,0.709978438298428,1,1,3
1,PL,2,0.93848755799002,4,0,-1
1,PL,3,1.11135969312885,3,0,-1
1,PL,4,0.952995504014827,2,0,-1
1,PL,10,1.12957383900467,1,1,3
1,PL,2,0.712128651795497,1,1,3
1,PL,2,0.958261856999207,5,0,2
1,PL,3,1.12170384942986,7,0,1
1,PL,3,0.771743075780405,1,1,3
1,PL,3,0.784807619206325,7,0,1
1,PL,4,0.956164296943315,5,0,2
1,PL,5,0.840326582908943,1,1,3
1,PL,4,0.854057277572641,3,0,-1
1,PL,6,0.91830604735303,1,1,3
1,PL,0,1.003014953191,1,1,3
1,PL,2,1.08770870946898,7,0,1
1,PL,3,0.93848755799002,1,1,3
1,PL,4,0.937589295413732,1,1,3
1,PL,3,1.1996785857524,4,0,-1
1,PL,0,0.891297733034573,1,1,3
1,PL,4,0.709978438298428,5,0,2
1,PL,2,0.874146152206344,10,0,-1
1,PL,0,1.1068390753247,2,0,-1
1,PL,3,0.843300768820281,1,1,3
1,PL,3,1.10151036323755,7,0,1
1,PL,0,1.18796610431953,7,0,1
1,PL,5,1.3161697229968,6,1,-1
1,PL,0,0.827315678635729,1,1,3
1,PL,6,0.780209517467317,1,1,3
1,PL,5,0.845846224667659,7,0,1
1,PL,4,1.56759986186541,1,1,3
1,PL,0,0.831827556777919,5,0,2
1,PL,0,1.26463766308615,1,1,3
1,PL,10,0.741087795085992,1,1,3
1,PL,5,1.21258152246701,1,1,3
1,PL,5,0.751196806938958,4,0,-1
1,PL,2,1.203109801242,1,1,3
1,PL,5,0.918626069044888,2,0,-1
1,PL,3,0.953379378819042,6,1,-1
1,PL,5,1.07726449118046,1,1,3
1,PL,7,0.777818776654575,3,0,-1
1,PL,3,0.717664285806291,1,1,3
1,PL,0,0.997297073011617,4,0,-1
1,PL,4,0.901852176726884,1,1,3
1,PL,5,1.01807763352035,1,1,3
1,PL,6,1.09836059439741,1,1,3
1,PL,7,0.622047294239458,1,1,3
1,PL,0,1.19817170674571,1,1,3
1,PL,2,1.14520450863676,6,1,-1
1,PL,1,1.05974642550379,1,1,3
1,PL,0,0.93115684054321,1,1,3
1,PL,6,0.854633798430277,6,1,-1
1,PL,0,1.16337649206906,10,0,-1
1,PL,2,0.680326032875462,2,0,-1
1,PL,0,1.08770870946898,2,0,-1
1,PL,,1.11237045396793,1,1,3
1,PL,0,1.10946570523742,6,1,-1
1,PL,7,0.891297733034573,3,0,-1
1,PL,7,0.854633798430277,1,1,3
1,PL,3,1.10946570523742,1,1,3
1,PL,0,1.0821848292343,6,1,-1
1,PL,2,0.959476804028598,3,0,-1
1,PL,4,0.767000073591182,3,0,-1
1,PL,1,0.968873838381669,1,1,3
1,PL,6,1.19030765199386,1,1,3
1,PL,2,1.09322812204915,7,0,1
1,PL,8,1.21871495805093,2,0,-1
1,PL,5,1.00488216387277,2,0,-1
1,PL,0,1.06186079695626,10,0,-1
1,PL,2,0.817278387905938,6,1,-1
1,PL,6,1.03458262039092,2,0,-1
1,PL,3,0.622047294239458,1,1,3
1,PL,3,1.09371950173832,1,1,3
1,PL,7,0.92025940022226,1,1,3
1,PL,3,0.67616235401145,2,0,-1
1,PL,0,1.34819648586244,6,1,-1
1,PL,8,0.76405211650577,5,0,2
1,PL,5,1.20974454411016,6,1,-1
1,PL,3,0.872729842226413,1,1,3
1,PL,4,1.13788286542748,6,1,-1
1,PL,1,1.1996785857524,10,0,-1
1,PL,3,1.08080930983279,1,1,3
1,PL,0,0.967822695094539,1,1,3
1,PL,3,1.14520450863676,1,1,3
1,PL,6,0.797868562899391,1,1,3
1,PL,8,0.93848755799002,6,1,-1
1,PL,0,1.08763728215257,1,1,3
1,PL,9,1.20098154558018,6,1,-1
1,PL,1,0.948628686289374,4,0,-1
1,PL,2,1.11982168177087,1,1,3
1,PL,2,1.08272460864937,10,0,-1
1,PL,4,1.19840846714571,4,0,-1
1,PL,3,0.916659962996743,6,1,-1
1,PL,5,0.827200650894297,7,0,1
1,PL,4,0.994353699950727,1,1,3
1,PL,5,1.01013199878301,1,1,3
1,PL,4,0.913896003898237,1,1,3
1,PL,2,0.913896003898237,1,1,3
1,PL,1,1.37588581450955,1,1,3
1,PL,3,1.18796610431953,1,1,3
1,PL,1,0.820739218143382,7,0,1
1,PL,0,0.823712574582404,1,1,3
1,PL,2,1.3675424441943,1,1,3
1,PL,1,0.726922439924296,1,1,3
1,PL,5,1.02109808204942,1,1,3
1,PL,2,0.938707470489468,7,0,1
1,PL,0,1.003014953191,5,0,2
1,PL,2,1.23182263719403,1,1,3
1,PL,0,0.87018793477078,10,0,-1
1,PL,3,0.658160749666719,5,0,2
1,PL,0,0.663491523720405,5,0,2
1,PL,0,0.871926690655732,1,1,3
1,PL,1,1.02454734137087,2,0,-1
1,PL,5,1.04156762483573,1,1,3
1,PL,7,0.78260843638818,6,1,-1
1,PL,6,0.790161122337023,1,1,3
1,PL,9,0.870803986958244,2,0,-1
1,PL,4,0.763765846460169,5,0,2
1,PL,6,1.19030765199386,1,1,3
1,PL,5,0.983180002761438,6,1,-1
1,PL,5,1.28099757529101,3,0,-1
1,PL,1,0.941228975591152,1,1,3
1,PL,4,0.794818033446457,10,0,-1
1,PL,4,0.956164296943315,1,1,3
1,PL,3,0.655135114180404,7,0,1
1,PL,7,0.836783158172841,6,1,-1
1,PL,8,1.26190462554187,1,1,3
1,PL,6,0.730615421510034,1,1,3
1,PL,2,0.854057277572641,1,1,3
1,PL,2,1.03743953306973,4,0,-1
1,PL,2,1.26303023559829,4,0,-1
1,PL,2,0.815051788553602,1,1,3
1,PL,5,0.803131220556996,1,1,3
1,PL,5,1.04532563539792,1,1,3
1,PL,1,1.24330165704076,4,0,-1
1,PL,3,1.18082878893301,1,1,3
1,PL,8,1.20900987703409,1,1,3
1,PL,7,0.726922439924296,5,0,2
1,PL,7,1.19030765199386,4,0,-1
1,PL,0,0.771743075780405,4,0,-1
1,PL,1,0.856640262258999,5,0,2
1,PL,5,0.871146719308558,6,1,-1
1,PL,8,1.07864870412681,1,1,3
1,PL,5,1.47256052495506,3,0,-1
1,PL,7,0.818215783548937,1,1,3
1,PL,8,0.871926690655732,4,0,-1
1,PL,4,0.860491957280122,1,1,3
1,PL,0,0.901852176726884,4,0,-1
1,PL,4,0.897388170038546,7,0,1
1,PL,6,0.769124506192228,1,1,3
1,PL,5,0.693169509577484,7,0,1
1,PL,8,0.709978438298428,1,1,3
1,PL,4,0.872729842226413,1,1,3
1,PL,3,1.15281880087417,7,0,1
1,PL,,1.12010909337741,1,1,3
1,PL,4,0.960262834917444,7,0,1
1,PL,3,0.903450346164459,1,1,3
1,PL,5,0.726922439924296,1,1,3
1,PL,3,0.859228266862834,5,0,2
1,PL,3,1.3675424441943,1,1,3
1,PL,4,0.923876550891444,1,1,3
1,PL,4,1.03270579432056,2,0,-1
1,PL,3,1.14407298206068,2,0,-1
1,PL,5,0.71181745472242,1,1,3
1,PL,4,0.757340015394508,7,0,1
1,PL,0,0.741087795085992,1,1,3
1,PL,5,0.951911016323902,1,1,3
1,PL,5,0.975442824276643,1,1,3
1,PL,6,0.830401274901628,4,0,-1
1,PL,8,1.31536454113958,6,1,-1
1,PL,3,1.03145621955169,1,1,3
1,PL,7,0.917196610599664,1,1,3
1,PL,,1.19840846714571,1,1,3
1,PL,2,1.08080930983279,4,0,-1
1,PL,5,0.967822695094539,1,1,3
1,PL,4,1.1322228086151,4,0,-1
1,PL,0,1.05296050877639,7,0,1
1,PL,4,0.796303331012082,10,0,-1
1,PL,4,1.14520450863676,2,0,-1
1,PL,8,1.13625908298871,6,1,-1
1,PL,6,0.780858109834364,4,0,-1
1,PL,5,0.956164296943315,1,1,3
1,PL,0,1.14175143056085,4,0,-1
1,PL,1,1.53106031768663,11,0,-1
1,PL,0,0.67616235401145,1,1,3
1,PL,5,1.14175143056085,1,1,3
1,PL,5,1.01051310950442,1,1,3
1,PL,5,0.857201996775653,1,1,3
1,PL,7,0.663491523720405,3,0,-1
1,PL,0,1.3161697229968,6,1,-1
1,PL,4,0.663491523720405,3,0,-1
1,PL,3,1.21871495805093,4,0,-1
1,PL,4,1.09322812204915,3,0,-1
1,PL,5,1.49592695886335,1,1,3
1,PL,7,1.10757643948818,2,0,-1
1,PL,2,0.784193111723899,1,1,3
1,PL,10,1.43081182229193,2,0,-1
1,PL,5,1.17868665913881,3,0,-1
1,PL,6,0.933876844373146,3,0,-1
1,PL,3,1.05865902102017,4,0,-1
1,PL,2,0.771743075780405,5,0,2
1,PL,9,0.856640262258999,1,1,3
1,PL,,1.13283297760889,1,1,3
1,PL,5,0.84585122185084,6,1,-1
1,PL,5,0.622047294239458,5,0,2
1,PL,10,1.37830869410883,1,1,3
1,PL,0,0.979927505802114,4,0,-1
1,PL,2,0.896572753900433,4,0,-1
1,PL,10,0.938536525812664,1,1,3
1,PL,0,1.1068390753247,1,1,3
1,PL,5,0.918626069044888,6,1,-1
1,PL,2,0.622047294239458,1,1,3
1,PL,0,1.02933588159313,4,0,-1
1,PL,0,1.46371336268829,1,1,3
1,PL,7,0.658160749666719,1,1,3
1,PL,5,0.709978438298428,1,1,3
1,PL,6,1.0576430242294,3,0,-1
1,PL,0,0.818215783548937,4,0,-1
1,PL,4,1.14520450863676,1,1,3
1,PL,6,0.999087960774499,1,1,3
1,PL,4,0.791777428400215,1,1,3
1,PL,10,0.923876550891444,1,1,3
1,PL,5,0.663491523720405,6,1,-1
1,PL,5,1.47523673728835,1,1,3
1,PL,3,1.37830869410883,6,1,-1
1,PL,3,1.11453744685983,1,1,3
1,PL,4,1.41279132145011,1,1,3
1,PL,8,1.06186079695626,1,1,3
1,PL,5,1.12355127040897,2,0,-1
1,PL,5,0.972057886220368,1,1,3
1,PL,7,1.09836059439741,7,0,1
1,PL,2,0.874146152206344,1,1,3
1,PL,5,0.929187329533766,2,0,-1
1,PL,5,0.754146522056597,1,1,3
1,PL,1,1.11135969312885,1,1,3
1,PL,5,0.918626069044888,6,1,-1
1,PL,4,0.93848755799002,10,0,-1
1,PL,6,0.709978438298428,1,1,3
1,PL,5,0.929187329533766,7,0,1
1,PL,4,0.751196806938958,1,1,3
1,PL,0,1.24488397645236,1,1,3
1,PL,3,1.1032443437058,1,1,3
1,PL,0,1.04532563539792,4,0,-1
1,PL,1,0.790161122337023,1,1,3
1,PL,5,1.03458262039092,2,0,-1
1,PL,2,0.961938554268095,10,0,-1
1,PL,4,0.79046316080095,3,0,-1
1,PL,3,1.06180017184661,2,0,-1
1,PL,5,0.785531821204631,1,1,3
1,PL,5,0.873781388779369,1,1,3
1,PL,4,1.04848708625068,1,1,3
1,PL,4,0.716513804264201,5,0,2
1,PL,3,0.726922439924296,1,1,3
1,PL,4,0.874146152206344,1,1,3
1,PL,4,0.658160749666719,2,0,-1
1,PL,0,1.09836059439741,1,1,3
1,PL,0,0.93115684054321,6,1,-1
1,PL,5,0.622047294239458,1,1,3
1,PL,,0.714024645871188,7,0,1
1,PL,5,1.05390151332284,1,1,3
1,PL,0,1.03458262039092,1,1,3
1,PL,6,1.14520450863676,7,0,1
1,PL,0,1.03859173239506,7,0,1
1,PL,2,1.16773910502917,1,1,3
1,PL,5,0.840326582908943,3,0,-1
1,PL,7,1.00422640651188,1,1,3
1,PL,8,0.916659962996743,6,1,-1
1,PL,0,1.05759040716564,1,1,3
1,PL,7,0.79046316080095,1,1,3
1,PL,2,0.815832653398129,5,0,2
1,PL,4,0.859228266862834,4,0,-1
1,PL,2,1.10151036323755,2,0,-1
1,PL,6,1.13283297760889,1,1,3
1,PL,0,0.776029492535461,1,1,3
1,PL,5,1.23358997458815,6,1,-1
1,PL,2,0.860491957280122,7,0,1
1,PL,3,0.78260843638818,4,0,-1
1,PL,4,1.06180017184661,1,1,3
1,PL,5,0.995476891318838,1,1,3
1,PL,3,1.47523673728835,3,0,-1
1,PL,3,1.1212414649082,1,1,3
1,PL,1,1.03270579432056,2,0,-1
1,PL,6,0.925011654661362,5,0,2
1,PL,7,1.11057534970305,1,1,3
1,PL,3,0.91534465053358,1,1,3
1,PL,5,1.13625908298871,6,1,-1
1,PL,5,1.34381497696533,11,0,-1
1,PL,2,0.918626069044888,6,1,-1
1,PL,5,0.783865043805079,1,1,3
1,PL,5,0.658160749666719,1,1,3
1,PL,8,1.0821848292343,6,1,-1
1,PL,2,1.15986862091722,1,1,3
1,PL,3,1.3815409731493,6,1,-1
1,PL,1,0.856640262258999,5,0,2
1,PL,0,0.896572753900433,1,1,3
1,PL,4,0.913896003898237,1,1,3
1,PL,7,1.13283297760889,1,1,3
1,PL,0,1.02933588159313,10,0,-1
1,PL,4,0.856640262258999,7,0,1
1,PL,2,0.719090302440569,5,0,2
1,PL,0,1.1996785857524,2,0,-1
1,PL,3,0.859228266862834,10,0,-1
1,PL,0,0.975442824276643,1,1,3
1,PL,5,1.00514849259472,5,0,2
1,PL,2,1.08770870946898,1,1,3
1,PL,3,0.864397413200096,1,1,3
1,PL,2,1.11135969312885,4,0,-1
1,PL,9,1.13625908298871,1,1,3
1,PL,2,1.4001795499822,1,1,3
1,PL,4,0.836938774116285,3,0,-1
1,PL,5,0.715567884778203,1,1,3
1,PL,5,0.956164296943315,1,1,3
1,PL,1,0.716058097560963,7,0,1
1,PL,3,1.14407298206068,1,1,3
1,PL,6,0.93115684054321,6,1,-1
1,PL,3,0.958261856999207,1,1,3
1,PL,1,1.46371336268829,1,1,3
1,PL,4,1.07753538789109,1,1,3
1,PL,4,1.18331499331876,1,1,3
1,PL,5,0.776029492535461,3,0,-1
1,PL,2,0.790161122337023,10,0,-1
1,PL,5,0.797868562899391,1,1,3
1,PL,6,0.709978438298428,1,1,3
1,PL,4,1.03145621955169,10,0,-1
1,PL,2,1.30588885324078,5,0,2
1,PL,8,1.23358997458815,6,1,-1
1,PL,0,1.26303023559829,2,0,-1
1,PL,0,1.13594367653813,4,0,-1
1,PL,5,0.933876844373146,2,0,-1
1,PL,8,1.16937494644785,1,1,3
1,PL,4,1.24330165704076,6,1,-1
1,PL,6,0.967822695094539,6,1,-1
1,PL,5,0.99553289226938,1,1,3
1,PL,2,0.921090831975146,5,0,2
1,PL,1,1.11192985425178,3,0,-1
1,PL,6,0.655135114180404,10,0,-1
1,PL,5,0.961938554268095,6,1,-1
1,PL,5,0.925011654661362,3,0,-1
1,PL,4,1.14520450863676,5,0,2
1,PL,0,0.769124506192228,1,1,3
1,PL,3,1.29246958141565,1,1,3
1,PL,4,0.923029020684599,1,1,3
1,PL,0,0.751196806938958,4,0,-1
1,PL,3,1.06186079695626,1,1,3
1,PL,2,0.859228266862834,6,1,-1
1,PL,1,0.921243687129558,2,0,-1
1,PL,3,1.32662401700878,3,0,-1
1,PL,5,1.003014953191,2,0,-1
1,PL,3,1.14175143056085,6,1,-1
1,PL,3,1.00217522358235,1,1,3
1,PL,3,0.871926690655732,1,1,3
1,PL,3,0.78260843638818,7,0,1
1,PL,8,0.967822695094539,1,1,3
1,PL,0,1.3675424441943,1,1,3
1,PL,1,0.913896003898237,1,1,3
1,PL,6,0.91748458792009,1,1,3
1,PL,5,1.28243181438656,1,1,3
1,PL,2,0.941228975591152,2,0,-1
1,PL,4,0.866032781093727,1,1,3
1,PL,5,0.913896003898237,1,1,3
1,PL,4,1.19030765199386,3,0,-1
1,PL,1,1.24330165704076,2,0,-1
1,PL,4,1.06180017184661,10,0,-1
1,PL,3,1.3675424441943,4,0,-1
1,PL,3,0.663491523720405,7,0,1
1,PL,5,1.27800052946032,1,1,3
1,PL,5,0.967489450088573,6,1,-1
1,PL,0,0.622047294239458,5,0,2
1,PL,5,1.14520450863676,1,1,3
1,PL,2,1.47256052495506,1,1,3
1,PL,3,0.925011654661362,1,1,3
1,PL,3,0.67616235401145,2,0,-1
1,PL,4,0.725653114094947,2,0,-1
1,PL,3,0.935706603404665,1,1,3
1,PL,4,1.09836059439741,1,1,3
1,PL,4,1.04848708625068,5,0,2
1,PL,4,0.874146152206344,1,1,3
1,PL,2,1.37830869410883,6,1,-1
1,PL,2,1.13625908298871,4,0,-1
1,PL,1,0.923876550891444,1,1,3
1,PL,2,0.93848755799002,1,1,3
1,PL,2,0.820739218143382,1,1,3
1,PL,5,0.927498845822996,1,1,3
1,PL,2,1.1996785857524,1,1,3
1,PL,1,0.969755574906346,1,1,3
1,PL,6,1.09836059439741,6,1,-1
1,PL,8,1.54311389458613,1,1,3
1,PL,3,1.4001795499822,1,1,3
1,PL,3,1.20029498310086,6,1,-1
1,PL,2,0.99753302988926,1,1,3
1,PL,4,1.13283297760889,6,1,-1
1,PL,2,1.14520450863676,7,0,1
1,PL,1,0.827200650894297,10,0,-1
2,PL,3,0.69722887441475,1,1,3
2,PL,0,1.01040806506894,7,0,1
2,PL,2,0.763828533640029,1,1,3
2,PL,3,0.975226161907678,1,1,3
2,PL,0,1.45676435303111,1,1,3
2,PL,2,1.11035810169736,7,0,1
2,PL,3,1.17058522410801,7,0,1
2,PL,1,0.925120013222714,7,0,1
2,PL,5,0.902336223934931,6,1,-1
2,PL,0,1.15573039050882,7,0,1
2,PL,2,1.22819568380721,1,1,3
2,PL,2,1.38945332226883,3,0,-1
2,PL,3,0.657839076107361,5,0,2
2,PL,4,0.734725683907609,6,1,-1
2,PL,0,0.774707682060168,1,1,3
2,PL,4,1.02990309949141,1,1,3
2,PL,0,1.07067232191117,7,0,1
2,PL,1,1.01643773360697,1,1,3
2,PL,4,1.01287220788797,1,1,3
2,PL,2,1.01643773360697,10,0,-1
2,PL,2,1.11035810169736,7,0,1
2,PL,3,1.119739384684,4,0,-1
2,PL,5,0.889793683168104,7,0,1
2,PL,2,1.30469478263217,4,0,-1
2,PL,6,0.884611619107868,7,0,1
2,PL,3,0.886904578314183,5,0,2
2,PL,3,0.934656538634111,7,0,1
2,PL,2,0.601173998072517,5,0,2
2,PL,5,0.969475901747442,1,1,3
2,PL,3,0.795406217755939,4,0,-1
2,PL,6,0.722459815255703,6,1,-1
2,PL,6,0.754667454819319,3,0,-1
2,PL,0,1.03227523714858,10,0,-1
2,PL,4,1.11908068265525,2,0,-1
2,PL,4,1.06170212743985,7,0,1
2,PL,5,1.06513050284709,1,1,3
2,PL,2,0.970249010581649,1,1,3
2,PL,8,0.995730384147267,1,1,3
2,PL,0,0.987388060353131,4,0,-1
2,PL,1,1.07067232191117,2,0,-1
2,PL,0,1.22827183898375,4,0,-1
2,PL,6,1.24601489510327,2,0,-1
2,PL,5,1.02802515717947,4,0,-1
2,PL,4,1.21236764836812,6,1,-1
2,PL,0,1.09787714042063,7,0,1
2,PL,3,0.825800421905057,1,1,3
2,PL,0,0.937670411517785,10,0,-1
2,PL,6,0.595776472518036,3,0,-1
2,PL,4,0.934656538634111,1,1,3
2,PL,6,0.839982289269163,1,1,3
2,PL,0,1.03834685837908,6,1,-1
2,PL,2,1.00243257966609,3,0,-1
2,PL,5,1.00230917335134,4,0,-1
2,PL,2,1.22572250015246,1,1,3
2,PL,0,1.20041672448304,1,1,3
2,PL,1,0.692185521052215,5,0,2
2,PL,0,0.804001259713558,1,1,3
2,PL,0,1.04882340219678,1,1,3
2,PL,5,0.956762477018666,4,0,-1
2,PL,3,0.965226984370912,1,1,3
2,PL,1,0.925708397012112,1,1,3
2,PL,2,1.00015609564904,1,1,3
2,PL,0,1.03834685837908,1,1,3
2,PL,2,0.558251205208183,1,1,3
2,PL,3,1.04315190827863,2,0,-1
2,PL,0,1.1123814196423,1,1,3
2,PL,5,0.882176364344049,1,1,3
2,PL,5,1.14808757029132,4,0,-1
2,PL,0,1.20041672448304,7,0,1
2,PL,0,1.1123814196423,1,1,3
2,PL,4,1.00243257966609,7,0,1
2,PL,3,1.19036211874304,7,0,1
2,PL,3,0.951810257346568,7,0,1
2,PL,4,0.985201466862256,1,1,3
2,PL,0,1.07806396287636,5,0,2
2,PL,8,1.00105394967003,1,1,3
2,PL,2,0.810794170331725,4,0,-1
2,PL,1,1.06170212743985,1,1,3
2,PL,2,1.00105394967003,6,1,-1
2,PL,7,1.10161211769687,1,1,3
2,PL,3,0.915843296143816,1,1,3
2,PL,3,0.687537341093589,3,0,-1
2,PL,4,0.762947832159979,3,0,-1
2,PL,4,0.769393887271924,7,0,1
2,PL,0,0.769393887271924,4,0,-1
2,PL,2,1.07067232191117,7,0,1
2,PL,2,1.02142984420096,6,1,-1
2,PL,4,0.898305141450929,1,1,3
2,PL,5,1.06170212743985,6,1,-1
2,PL,2,1.28092150492386,1,1,3
2,PL,0,1.30622057583729,7,0,1
2,PL,0,0.839982289269163,4,0,-1
2,PL,5,0.86481713439507,1,1,3
2,PL,2,1.05143376153108,4,0,-1
2,PL,4,1.1123814196423,1,1,3
2,PL,4,1.05620673826259,1,1,3
2,PL,0,1.31135482396971,7,0,1
2,PL,0,1.3245023669128,1,1,3
2,PL,2,0.919420696486853,1,1,3
2,PL,3,1.07067232191117,7,0,1
2,PL,0,1.39872998911258,1,1,3
2,PL,6,1.24377020736909,1,1,3
2,PL,4,0.857666941850388,5,0,2
2,PL,2,1.01643773360697,5,0,2
2,PL,0,1.47154820170747,1,1,3
2,PL,0,1.22827183898375,5,0,2
2,PL,5,0.742079169802518,7,0,1
2,PL,2,1.1954950939486,6,1,-1
2,PL,0,1.11224447787247,6,1,-1
2,PL,0,1.27449861986751,1,1,3
2,PL,0,0.810771714660703,10,0,-1
2,PL,3,0.794893807336043,3,0,-1
2,PL,2,1.22827183898375,1,1,3
2,PL,1,0.959121236528976,4,0,-1
2,PL,5,0.95855942004417,1,1,3
2,PL,2,0.934989478440292,7,0,1
2,PL,0,1.37851054655015,1,1,3
2,PL,4,1.10614190937633,6,1,-1
2,PL,5,0.810771714660703,1,1,3
2,PL,4,0.769393887271924,3,0,-1
2,PL,,1.02142984420096,6,1,-1
2,PL,4,0.902336223934931,3,0,-1
2,PL,3,1.00230917335134,10,0,-1
2,PL,9,0.947930148109988,1,1,3
2,PL,0,1.11224447787247,7,0,1
2,PL,3,0.746404205565172,1,1,3
2,PL,2,1.00023228376992,1,1,3
2,PL,0,1.29077865214304,7,0,1
2,PL,4,0.788234111470249,4,0,-1
2,PL,2,0.687537341093589,5,0,2
2,PL,0,0.916520083276283,3,0,-1
2,PL,,1.1832374575606,1,1,3
2,PL,4,0.906415869560601,3,0,-1
2,PL,2,1.12164169862611,2,0,-1
2,PL,4,0.989931355973677,7,0,1
2,PL,0,0.928106495307388,1,1,3
2,PL,2,1.11035810169736,1,1,3
2,PL,5,1.02007302583414,3,0,-1
2,PL,6,0.959121236528976,6,1,-1
2,PL,1,0.886767942119293,4,0,-1
2,PL,1,0.949080965362777,1,1,3
2,PL,4,0.854708098777443,1,1,3
2,PL,0,0.971507093042517,10,0,-1
2,PL,0,1.04310967056467,7,0,1
2,PL,3,0.917952724081191,1,1,3
2,PL,0,0.939216756072053,10,0,-1
2,PL,2,0.70372668523769,3,0,-1
2,PL,1,1.18939378101779,1,1,3
2,PL,0,1.03834685837908,4,0,-1
2,PL,1,0.863114264385932,5,0,2
2,PL,3,1.03860462777348,10,0,-1
2,PL,0,0.722868053520952,7,0,1
2,PL,1,0.854708098777443,10,0,-1
2,PL,0,1.12164169862611,1,1,3
2,PL,7,0.913590790137306,10,0,-1
2,PL,0,0.983244001561814,1,1,3
2,PL,0,1.07188617365751,1,1,3
2,PL,5,1.03834685837908,10,0,-1
2,PL,1,1.23051558140666,4,0,-1
2,PL,8,0.72733132464236,1,1,3
2,PL,5,1.33785087223137,4,0,-1
2,PL,4,1.14307705219944,7,0,1
2,PL,5,0.995380250137109,1,1,3
2,PL,2,0.745067526047133,1,1,3
2,PL,0,0.947930148109988,1,1,3
2,PL,2,1.16309006785396,1,1,3
2,PL,4,0.699619152195931,5,0,2
2,PL,0,0.902336223934931,1,1,3
2,PL,0,0.925708397012112,1,1,3
2,PL,5,1.39872998911258,6,1,-1
2,PL,3,0.769393887271924,3,0,-1
2,PL,3,0.894397929169725,5,0,2
2,PL,0,1.24390164315308,1,1,3
2,PL,0,1.17854610582757,7,0,1
2,PL,2,0.754667454819319,7,0,1
2,PL,4,0.883145404907158,1,1,3
2,PL,0,1.05322003173924,10,0,-1
2,PL,1,0.794893807336043,10,0,-1
2,PL,0,0.687537341093589,5,0,2
2,PL,0,1.27449861986751,1,1,3
2,PL,0,1.06170212743985,1,1,3
2,PL,0,0.790323337680615,7,0,1
2,PL,5,0.724960838965328,6,1,-1
2,PL,10,1.34532794686023,1,1,3
2,PL,3,0.987388060353131,7,0,1
2,PL,3,1.10120034861724,5,0,2
2,PL,6,1.37781235027907,1,1,3
2,PL,6,0.965759838339649,7,0,1
2,PL,1,1.04276534631041,5,0,2
2,PL,2,1.486198414582,1,1,3
2,PL,0,0.941068975186584,1,1,3
2,PL,3,0.883035576494037,1,1,3
2,PL,3,1.23410377357158,3,0,-1
2,PL,2,1.10321196352193,6,1,-1
2,PL,3,1.43168128708704,2,0,-1
2,PL,2,0.945690921268838,7,0,1
2,PL,2,0.777731499487417,1,1,3
2,PL,0,1.37781235027907,4,0,-1
2,PL,5,0.687537341093589,1,1,3
2,PL,5,1.26769312072644,1,1,3
2,PL,5,1.04711972697152,1,1,3
2,PL,0,1.04882340219678,7,0,1
2,PL,5,0.975248334978974,7,0,1
2,PL,0,0.919420696486853,1,1,3
2,PL,2,1.00672122586539,2,0,-1
2,PL,2,1.26769312072644,1,1,3
2,PL,0,0.854708098777443,1,1,3
2,PL,0,1.15362301263745,6,1,-1
2,PL,0,0.872123871074933,5,0,2
2,PL,5,0.839982289269163,5,0,2
2,PL,1,1.25913006583966,1,1,3
2,PL,5,0.951810257346568,7,0,1
2,PL,5,1.00951173493084,1,1,3
2,PL,3,0.825800421905057,5,0,2
2,PL,1,1.12711124439706,7,0,1
2,PL,0,0.982716615354352,4,0,-1
2,PL,0,0.959121236528976,4,0,-1
2,PL,3,1.03165279147508,7,0,1
2,PL,2,1.00015609564904,5,0,2
2,PL,2,0.854708098777443,5,0,2
2,PL,2,0.774707682060168,1,1,3
2,PL,1,1.0006092483957,10,0,-1
2,PL,4,1.06170212743985,4,0,-1
2,PL,3,0.720337038981812,1,1,3
2,PL,2,0.973483926338841,1,1,3
2,PL,1,0.993420139513077,2,0,-1
2,PL,3,0.88014914941258,1,1,3
2,PL,2,0.919420696486853,3,0,-1
2,PL,0,0.941068975186584,7,0,1
2,PL,5,0.810771714660703,5,0,2
2,PL,0,0.839838440833194,4,0,-1
2,PL,5,1.07067232191117,6,1,-1
2,PL,3,0.795406217755939,5,0,2
2,PL,4,1.06170212743985,2,0,-1
2,PL,5,1.3266422304724,1,1,3
2,PL,5,1.04099680733841,7,0,1
2,PL,0,1.27564769941718,1,1,3
2,PL,5,0.922797041856938,6,1,-1
2,PL,4,0.762947832159979,5,0,2
2,PL,0,1.05143376153108,6,1,-1
2,PL,2,1.12164169862611,1,1,3
2,PL,3,0.965226984370912,5,0,2
2,PL,2,0.663397079892985,7,0,1
2,PL,2,0.825035998422598,3,0,-1
2,PL,3,1.01643773360697,5,0,2
2,PL,0,0.734746033357338,7,0,1
2,PL,2,1.10161211769687,7,0,1
2,PL,5,1.24601489510327,5,0,2
